"TP_PRESENCA_CN";"TP_PRESENCA_CH";"TP_PRESENCA_LC";"TP_PRESENCA_MT";"NU_NOTA_CN";"NU_NOTA_CH";"NU_NOTA_LC";"NU_NOTA_MT";"TP_STATUS_REDACAO";"NU_NOTA_REDACAO";"CO_MUNICIPIO_RESIDENCIA";"NO_MUNICIPIO_RESIDENCIA";"SG_UF_RESIDENCIA";"TP_DEPENDENCIA_ADM_ESC";"TP_LOCALIZACAO_ESC";"NU_IDADE";"TP_SEXO";"TP_ST_CONCLUSAO";"TP_ESCOLA";"TP_COR_RACA";"IN_BAIXA_VISAO";"IN_CEGUEIRA";"IN_SURDEZ";"IN_DEFICIENCIA_AUDITIVA";"IN_SURDO_CEGUEIRA";"IN_DEFICIENCIA_FISICA";"IN_DEFICIENCIA_MENTAL";"IN_DEFICIT_ATENCAO";"IN_DISLEXIA";"IN_AUTISMO";"Q001";"Q002";"Q006";"Q024";"Q010";"Q025";"Q027"
1;1;1;1;376,2;422,1;497,7;634,6;1;300;3135803;"Jequitinhonha";"MG";"";"";19;"M";3;1;3;1;0;0;0;0;0;0;0;0;0;"B";"D";"B";"A";"A";"A";"A"
1;1;1;1;567,2;638,5;561,3;701,4;1;920;3304557;"Rio de Janeiro";"RJ";"";"";18;"F";1;1;1;0;0;0;0;0;0;0;1;0;0;"F";"G";"Q";"E";"D";"B";"D"
1;1;1;1;662,7;677,4;592,3;689,2;1;600;3201308;"Cariacica";"ES";"";"";21;"M";1;1;3;0;0;0;0;0;0;0;1;0;0;"F";"G";"I";"C";"B";"B";"A"
1;1;1;1;470,5;525,8;466,1;473;1;500;2311355;"Quixel<f4>";"CE";"2";"1";18;"F";2;2;3;1;0;0;0;0;0;0;0;0;0;"B";"E";"B";"A";"A";"A";"A"
1;1;1;1;505,5;415,8;479,3;472,4;1;340;3114204;"Carmo do Cajuru";"MG";"2";"1";18;"M";2;2;2;0;0;0;0;0;1;0;0;0;0;"B";"C";"C";"B";"A";"B";"A"
1;1;1;1;647,1;739;634,5;724,3;1;680;3136702;"Juiz de Fora";"MG";"";"";35;"F";1;1;0;0;0;0;0;0;1;0;0;0;0;"F";"G";"H";"C";"B";"B";"D"
1;1;1;1;413,9;576,3;599,5;580,1;1;480;1502400;"Castanhal";"PA";"";"";21;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"A";"E";"C";"A";"A";"A";"A"
1;1;1;1;380,9;420,2;488,3;576,2;1;620;2918407;"Juazeiro";"BA";"";"";22;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"E";"E";"B";"B";"A";"B";"A"
1;1;1;1;532,8;591,5;501,1;422,4;1;620;2503704;"Cajazeiras";"PB";"";"";18;"F";3;1;1;0;0;0;0;0;1;0;0;0;0;"A";"A";"D";"B";"A";"B";"B"
1;1;1;1;417,4;512,9;453;470,9;1;280;2603454;"Camaragibe";"PE";"";"";20;"M";1;1;3;1;0;0;0;0;0;0;0;0;0;"E";"E";"B";"B";"A";"B";"A"
1;1;1;1;597;673,5;625,5;717,3;1;440;2309706;"Pacatuba";"CE";"";"";28;"M";1;1;1;0;0;0;0;0;0;0;1;0;0;"E";"C";"C";"A";"A";"B";"A"
1;1;1;1;482,7;545,3;370,7;458,5;1;540;2501807;"Bayeux";"PB";"";"";36;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"A";"A";"B";"A";"A";"A";"A"
1;1;1;1;490,2;616,9;533,9;573,7;1;680;3104007;"Arax<e1>";"MG";"";"";21;"F";1;1;1;1;0;0;0;0;0;0;0;0;0;"E";"G";"I";"B";"C";"B";"A"
1;1;1;1;420,8;545,2;512,1;478,7;1;640;3132503;"Itamarandiba";"MG";"";"";18;"F";1;1;3;1;0;0;0;0;0;0;0;0;0;"B";"D";"E";"A";"A";"A";"A"
1;1;1;1;543;626,9;544,3;575;1;780;2105302;"Imperatriz";"MA";"1";"1";18;"M";2;1;1;0;0;0;1;0;0;0;0;0;0;"D";"F";"G";"B";"B";"B";"A"
1;1;1;1;537,6;566,4;514,3;587,7;1;680;1505064;"Novo Repartimento";"PA";"";"";16;"M";3;1;3;0;0;0;0;0;1;0;0;0;0;"D";"C";"B";"B";"A";"B";"B"
1;1;1;1;644,8;701,3;637,1;605,6;1;800;3143302;"Montes Claros";"MG";"";"";26;"F";1;1;3;0;0;0;0;0;0;0;1;0;0;"D";"C";"C";"B";"A";"B";"B"
1;1;1;1;614,8;693,7;675,1;718,6;1;600;5208707;"Goi<e2>nia";"GO";"";"";23;"F";1;1;3;0;0;0;0;0;0;0;1;0;0;"G";"G";"G";"C";"B";"B";"D"
1;1;1;1;445,5;494,3;394,3;397,1;1;240;2312304;"S<e3>o Benedito";"CE";"2";"1";20;"M";2;2;3;0;0;0;0;0;0;1;0;0;0;"H";"H";"B";"A";"A";"B";"A"
1;1;1;1;617,3;646,8;598,7;690,7;1;920;3127701;"Governador Valadares";"MG";"";"";20;"F";1;1;3;0;0;0;0;0;0;0;1;0;0;"F";"E";"I";"C";"B";"B";"A"
1;1;1;1;445,7;487,3;410,4;448,5;1;500;2303709;"Caucaia";"CE";"2";"1";18;"M";2;2;4;0;0;1;0;0;0;0;0;0;0;"E";"E";"C";"A";"B";"B";"A"
1;1;1;1;545,4;620,8;562,2;612,3;1;620;4113205;"Lapa";"PR";"2";"1";17;"F";2;2;1;0;0;0;0;0;1;0;0;0;0;"H";"C";"C";"B";"A";"B";"A"
1;1;1;1;433,9;422,1;389,1;393,1;1;360;2927408;"Salvador";"BA";"2";"1";23;"F";2;2;3;0;0;0;0;0;0;1;0;0;0;"B";"D";"C";"A";"B";"A";"B"
1;1;1;1;618,1;683;664,3;646,8;1;720;3549904;"S<e3>o Jos<e9> dos Campos";"SP";"";"";19;"M";1;1;1;0;0;0;0;0;0;0;1;0;0;"E";"G";"L";"D";"E";"B";"D"
1;1;1;1;482,6;496,7;423,2;449,5;1;520;2800308;"Aracaju";"SE";"";"";17;"M";3;1;3;1;0;0;0;0;0;0;0;0;0;"E";"E";"H";"B";"B";"B";"D"
1;1;1;1;573,6;635;590,2;684,3;1;460;2704302;"Macei<f3>";"AL";"";"";18;"F";1;1;3;1;0;0;0;0;0;0;0;0;0;"E";"E";"D";"A";"A";"A";"B"
1;1;1;1;506,1;583,1;508;485,2;1;700;3517406;"Gua<ed>ra";"SP";"4";"1";18;"F";2;4;1;0;0;0;0;0;0;0;1;0;0;"F";"G";"G";"B";"C";"B";"D"
1;1;1;1;413,8;467,5;492,8;382,2;1;260;5300108;"Bras<ed>lia";"DF";"";"";46;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"F";"E";"E";"B";"A";"B";"A"
1;1;1;1;443,5;435,9;544,3;484,3;1;280;2304400;"Fortaleza";"CE";"2";"1";20;"M";2;2;1;0;0;1;0;0;0;0;0;0;0;"E";"E";"B";"B";"A";"B";"A"
1;1;1;1;659,7;690,1;640,1;777,1;1;880;3304557;"Rio de Janeiro";"RJ";"4";"1";17;"F";2;4;1;0;0;0;0;0;0;0;1;0;0;"G";"G";"Q";"B";"B";"B";"D"
1;1;1;1;685,6;667,3;597,3;751,9;1;820;5003702;"Dourados";"MS";"";"";21;"M";1;1;1;0;0;0;0;0;0;0;1;0;0;"E";"E";"O";"D";"E";"B";"D"
1;1;1;1;422,7;404,6;397,7;510,5;1;340;3543402;"Ribeir<e3>o Preto";"SP";"";"";27;"M";1;1;2;0;0;1;0;0;0;1;0;0;0;"A";"A";"C";"A";"A";"A";"A"
1;1;1;1;443;571,6;463,4;518,5;1;360;3151800;"Po<e7>os de Caldas";"MG";"2";"1";18;"F";2;2;1;0;0;0;0;0;1;0;0;0;0;"E";"E";"C";"B";"B";"B";"A"
1;1;1;1;419,9;574,4;540,7;597,6;1;620;4321451;"Teut<f4>nia";"RS";"4";"1";17;"F";2;4;1;0;0;0;0;0;0;0;1;0;0;"C";"G";"N";"B";"B";"B";"D"
1;1;1;1;447,8;583,4;481,7;487,4;1;680;2307106;"Jardim";"CE";"";"";23;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"H";"B";"B";"B";"A";"B";"A"
1;1;1;1;570,8;646,9;615,1;686,1;1;960;3200201;"Alegre";"ES";"1";"1";17;"F";2;1;1;0;0;0;0;0;0;0;1;0;0;"G";"E";"N";"B";"B";"B";"A"
1;1;1;1;568,9;658,3;608,3;576,8;1;620;3205200;"Vila Velha";"ES";"2";"1";20;"M";2;2;0;0;0;0;0;0;0;0;1;0;0;"F";"F";"M";"C";"A";"B";"A"
1;1;1;1;455,6;423,1;480,1;540,9;1;380;3550308;"S<e3>o Paulo";"SP";"";"";21;"F";1;1;3;1;0;0;0;0;0;0;0;0;0;"C";"D";"E";"A";"B";"A";"A"
1;1;1;1;440,4;432;431;423,7;1;200;2303709;"Caucaia";"CE";"2";"1";22;"M";2;2;1;0;0;1;0;0;0;0;0;0;0;"H";"H";"C";"A";"A";"B";"A"
1;1;1;1;446,1;494,1;476,1;365,1;1;340;2507507;"Jo<e3>o Pessoa";"PB";"";"";31;"F";1;1;3;0;0;0;1;0;0;0;0;0;0;"E";"F";"F";"B";"B";"B";"D"
1;1;1;1;580,6;638,7;624,7;703,2;1;840;3170701;"Varginha";"MG";"4";"1";18;"F";2;4;1;0;0;0;0;0;0;0;1;0;0;"G";"G";"G";"B";"B";"B";"E"
1;1;1;1;618,3;647,9;614,5;695,8;1;740;3525904;"Jundia<ed>";"SP";"";"";19;"M";1;1;3;0;0;0;1;0;0;0;0;0;0;"E";"E";"C";"B";"B";"B";"B"
1;1;1;1;377,2;560,9;495,2;522;1;380;1508100;"Tucuru<ed>";"PA";"";"";21;"M";1;1;1;0;0;0;0;0;0;0;0;1;0;"H";"E";"B";"A";"A";"A";"A"
1;1;1;1;526,8;636,4;619,5;636,2;1;660;4315602;"Rio Grande";"RS";"";"";18;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"E";"E";"D";"B";"A";"B";"A"
1;1;1;1;496,9;662,8;596,3;632,5;1;720;3550308;"S<e3>o Paulo";"SP";"";"";19;"F";1;1;1;0;0;0;0;0;0;0;1;0;0;"G";"G";"Q";"C";"C";"B";"D"
1;1;1;1;373,1;623,2;522,1;448,6;1;420;4300208;"Ajuricaba";"RS";"";"";17;"F";2;1;1;0;0;0;0;0;1;0;0;0;0;"B";"C";"C";"B";"A";"A";"A"
1;1;1;1;512;628,7;593,9;488,1;1;360;3106200;"Belo Horizonte";"MG";"4";"1";18;"M";2;4;3;1;0;0;0;0;0;0;1;1;0;"F";"F";"O";"C";"B";"B";"D"
1;1;1;1;440,2;616,3;519,2;663,1;1;940;3201209;"Cachoeiro de Itapemirim";"ES";"";"";25;"F";1;1;3;0;0;1;0;0;0;0;0;0;0;"C";"C";"C";"A";"A";"A";"A"
1;1;1;1;393,3;653,1;572,8;637,4;1;740;2611101;"Petrolina";"PE";"";"";18;"M";1;1;1;0;0;0;0;0;0;0;1;0;0;"E";"G";"I";"C";"B";"B";"C"
1;1;1;1;534;526,3;468,1;556,3;1;640;2400208;"A<e7>u";"RN";"";"";19;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"E";"D";"B";"A";"B";"A"
1;1;1;1;547;534,1;578,3;554,7;1;640;3547809;"Santo Andr<e9>";"SP";"";"";19;"M";2;1;1;1;0;0;0;0;0;0;0;0;0;"F";"G";"E";"B";"B";"B";"A"
1;1;1;1;652,1;685,2;629,7;883,8;1;740;2304400;"Fortaleza";"CE";"";"";39;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"F";"E";"F";"C";"B";"B";"A"
1;1;1;1;649,2;686,4;643,1;590,2;1;840;2403251;"Parnamirim";"RN";"";"";21;"F";1;1;1;0;0;0;0;0;0;0;1;0;0;"G";"E";"P";"E";"B";"B";"D"
1;1;1;1;587;587,3;573,8;611,4;1;900;1501402;"Bel<e9>m";"PA";"4";"1";17;"F";2;4;3;0;0;0;0;0;0;0;0;1;0;"E";"G";"K";"B";"C";"B";"D"
1;1;1;1;398,8;471,9;498;522,7;1;500;2111201;"S<e3>o Jos<e9> de Ribamar";"MA";"";"";36;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"C";"E";"C";"B";"A";"B";"A"
1;1;1;1;505,2;579,2;463,2;417,8;1;380;2304400;"Fortaleza";"CE";"2";"1";21;"F";2;2;3;0;0;1;0;0;0;0;0;0;0;"H";"C";"B";"B";"B";"B";"A"
1;1;1;1;402,9;546;485,8;418,9;1;180;3201209;"Cachoeiro de Itapemirim";"ES";"";"";36;"M";1;1;1;0;0;1;0;0;0;0;0;0;0;"H";"E";"C";"A";"A";"A";"A"
1;1;1;1;611,3;632,1;496,2;681,2;1;800;3155801;"Rio Pomba";"MG";"";"";19;"F";1;1;1;0;0;0;0;0;0;0;1;0;0;"H";"E";"G";"B";"B";"B";"D"
1;1;1;1;459,5;474,8;405;416,9;1;520;2706448;"Paripueira";"AL";"";"";37;"M";1;1;3;0;1;0;0;0;0;0;0;0;0;"H";"B";"D";"A";"A";"A";"A"
1;1;1;1;448,4;615,6;455,1;480,3;1;720;2306405;"Itapipoca";"CE";"2";"1";17;"F";2;2;3;0;0;0;1;0;0;0;0;0;0;"D";"E";"B";"B";"A";"B";"A"
1;1;1;1;595,1;625,8;571,7;574,6;1;600;3547304;"Santana de Parna<ed>ba";"SP";"";"";17;"M";3;1;3;0;0;0;0;0;0;0;1;0;0;"E";"D";"N";"C";"D";"B";"D"
1;1;1;1;734,5;728,3;700,7;902,2;1;800;3106200;"Belo Horizonte";"MG";"4";"1";17;"M";2;4;3;0;0;0;0;0;0;0;1;0;0;"G";"F";"O";"C";"B";"B";"B"
1;1;1;1;575,7;644,2;596,2;574,1;1;640;1501402;"Bel<e9>m";"PA";"4";"1";18;"F";2;4;1;0;0;0;0;0;1;0;0;0;0;"H";"E";"C";"B";"A";"B";"D"
1;1;1;1;448,3;488,1;497;517,1;1;340;3516309;"Francisco Morato";"SP";"";"";21;"M";1;1;2;0;0;0;0;0;1;0;0;0;0;"B";"B";"C";"A";"A";"B";"A"
1;1;1;1;498;459,3;413,5;492,8;1;580;2506004;"Esperan<e7>a";"PB";"2";"1";18;"M";2;2;1;0;0;0;0;0;1;0;0;0;0;"B";"B";"B";"A";"A";"A";"A"
1;1;1;1;499,1;573,7;572,9;607,6;1;540;3518701;"Guaruj<e1>";"SP";"2";"1";17;"F";2;2;3;1;0;0;0;0;0;0;0;0;0;"H";"E";"B";"A";"A";"A";"A"
1;1;1;1;580,9;616,4;613,6;525,6;1;440;3506003;"Bauru";"SP";"";"";35;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"B";"B";"D";"A";"B";"B";"A"
1;1;1;1;469,3;477,4;467,3;597,2;1;520;1500107;"Abaetetuba";"PA";"";"";20;"F";1;1;1;1;0;0;0;0;0;0;0;0;0;"E";"D";"C";"A";"A";"A";"A"
1;1;1;1;444,4;588,2;499,4;467,4;1;640;3202108;"Ecoporanga";"ES";"2";"1";22;"F";2;2;3;0;0;0;0;0;1;0;0;0;0;"B";"C";"C";"B";"B";"B";"A"
1;1;1;1;530;525,3;541;618,8;1;540;2111300;"S<e3>o Lu<ed>s";"MA";"";"";18;"M";1;1;3;1;0;0;0;0;0;0;0;0;0;"H";"F";"C";"A";"A";"B";"A"
1;1;1;1;603,9;621,6;570,4;678,8;1;740;3530607;"Mogi das Cruzes";"SP";"";"";16;"M";3;1;1;0;0;0;0;0;0;0;1;0;0;"G";"F";"I";"B";"B";"B";"D"
1;1;1;1;642,1;703,2;648,5;826,1;1;840;3106200;"Belo Horizonte";"MG";"4";"1";18;"M";2;4;1;0;0;0;0;0;0;0;1;0;0;"G";"F";"Q";"B";"B";"B";"D"
1;1;1;1;551;673,2;643,6;750,6;1;720;2304400;"Fortaleza";"CE";"";"";19;"F";1;1;3;0;0;0;0;0;0;0;1;0;0;"E";"E";"G";"B";"B";"B";"D"
1;1;1;1;507,5;620,8;440;453,5;1;320;3509502;"Campinas";"SP";"";"";18;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"E";"E";"G";"C";"B";"B";"A"
1;1;1;1;490;401,3;462,7;457;1;720;3137601;"Lagoa Santa";"MG";"";"";18;"M";2;1;2;0;1;0;0;0;0;0;0;0;0;"C";"C";"B";"B";"A";"B";"A"
1;1;1;1;428,4;424,6;522;443,6;1;340;3205200;"Vila Velha";"ES";"";"";29;"M";1;1;3;1;0;0;0;0;0;0;0;0;0;"E";"C";"B";"B";"A";"B";"A"
1;1;1;1;453;472,2;459,1;572,1;1;700;2507507;"Jo<e3>o Pessoa";"PB";"";"";15;"M";3;1;3;0;0;0;0;0;0;0;0;1;0;"E";"E";"H";"B";"B";"B";"D"
1;1;1;1;380,8;486,1;447,3;495,4;1;280;2304400;"Fortaleza";"CE";"2";"1";21;"F";2;2;3;0;0;1;0;0;0;0;0;0;0;"A";"A";"B";"B";"A";"A";"A"
1;1;1;1;417,8;544,2;450,3;399,1;1;600;3304557;"Rio de Janeiro";"RJ";"";"";36;"F";1;1;2;0;0;0;0;0;1;0;0;0;0;"B";"A";"B";"A";"A";"A";"C"
1;1;1;1;453,3;502,4;446,9;509,7;1;260;3162450;"S<e3>o Jo<e3>o das Miss<f5>es";"MG";"";"";25;"M";1;1;5;0;0;0;0;0;1;0;0;0;0;"A";"A";"C";"A";"A";"A";"A"
1;1;1;1;407,4;531,4;556,6;430,1;1;560;3550308;"S<e3>o Paulo";"SP";"";"";21;"F";1;1;3;0;0;0;1;0;0;0;0;0;0;"B";"B";"B";"A";"A";"B";"A"
1;1;1;1;421,5;409,7;473,7;613,6;1;240;3137536;"Lagoa Grande";"MG";"2";"1";18;"M";2;2;3;1;0;0;0;0;0;0;0;0;0;"H";"H";"N";"D";"B";"B";"A"
1;1;1;1;481,2;591,4;609,7;480,6;1;500;3108305;"Borda da Mata";"MG";"";"";20;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"C";"C";"G";"C";"B";"B";"A"
1;1;1;1;444;522,5;460,9;412,1;1;220;2304400;"Fortaleza";"CE";"2";"1";18;"F";2;2;3;1;0;0;0;0;0;1;0;0;0;"C";"C";"C";"B";"A";"B";"A"
1;1;1;1;538,9;633;590,3;679,8;1;440;1600303;"Macap<e1>";"AP";"";"";34;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"C";"B";"E";"B";"B";"B";"A"
1;1;1;1;439,3;531,5;590,7;477,2;1;360;2304400;"Fortaleza";"CE";"4";"1";17;"F";2;4;1;0;0;0;0;0;0;0;0;0;1;"F";"D";"C";"B";"B";"B";"D"
1;1;1;1;443,5;557,1;487,3;429,1;1;200;2304400;"Fortaleza";"CE";"2";"1";21;"M";2;2;4;0;0;1;0;0;0;0;0;0;0;"E";"E";"B";"A";"B";"A";"A"
1;1;1;1;526,7;632,6;583,3;487,4;1;720;2610707;"Paulista";"PE";"";"";18;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"E";"D";"C";"A";"A";"B";"A"
1;1;1;1;582,7;636,4;583;693,4;1;660;3143104;"Monte Carmelo";"MG";"";"";20;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"H";"H";"C";"B";"A";"B";"A"
1;1;1;1;552,8;658,7;593,3;622,9;1;840;3106200;"Belo Horizonte";"MG";"";"";20;"F";1;1;1;0;0;0;0;0;0;0;0;1;0;"E";"F";"P";"B";"B";"B";"D"
1;1;1;1;435,4;466,2;464,7;463,9;1;200;2304400;"Fortaleza";"CE";"2";"1";22;"M";2;2;3;0;0;1;0;0;0;0;0;0;0;"H";"D";"B";"A";"A";"A";"A"
1;1;1;1;670,6;696,6;686,8;737,3;1;960;3106200;"Belo Horizonte";"MG";"";"";20;"F";1;1;2;0;0;0;0;0;0;0;1;0;0;"D";"E";"F";"B";"A";"B";"D"
1;1;1;1;437;455,9;523,8;404,5;1;300;3171303;"Vi<e7>osa";"MG";"";"";24;"F";1;1;3;1;0;0;0;0;0;0;0;0;0;"B";"B";"C";"A";"A";"B";"A"
1;1;1;1;539,5;545;542;420,9;1;480;2929909;"Seabra";"BA";"";"";23;"F";1;1;3;1;0;0;0;0;1;0;0;0;0;"B";"H";"C";"A";"A";"A";"A"
1;1;1;1;709,7;729,6;643,6;775,5;1;960;3305505;"Saquarema";"RJ";"";"";19;"M";1;1;1;0;0;0;0;0;0;0;1;0;0;"C";"G";"C";"A";"A";"B";"D"
1;1;1;1;716,5;704,7;679,5;722,1;1;880;4106902;"Curitiba";"PR";"";"";18;"M";1;1;1;0;0;0;0;0;0;0;1;0;0;"G";"F";"Q";"C";"C";"B";"D"
1;1;1;1;584,4;637,8;602;689,6;1;680;4106308;"Corb<e9>lia";"PR";"";"";28;"F";1;1;1;0;0;0;1;0;0;0;0;0;0;"E";"D";"E";"B";"B";"B";"A"
1;1;1;1;422,4;488,9;435,4;439,9;1;380;2903201;"Barreiras";"BA";"";"";17;"M";3;1;1;0;0;0;0;0;1;0;0;0;0;"E";"E";"G";"B";"B";"B";"D"
1;1;1;1;595;633,5;570,2;445,5;1;520;3118601;"Contagem";"MG";"4";"1";19;"F";2;4;1;0;0;0;0;0;0;0;1;0;0;"C";"E";"O";"B";"C";"B";"D"
1;1;1;1;420,1;427,3;402,9;439,3;1;380;2211001;"Teresina";"PI";"";"";21;"M";1;1;3;0;0;0;1;0;0;0;0;0;0;"E";"F";"G";"B";"B";"B";"B"
1;1;1;1;547,3;562,3;550,4;434,3;1;340;3205309;"Vit<f3>ria";"ES";"";"";45;"M";1;1;3;0;1;0;0;0;0;0;0;0;0;"B";"B";"B";"B";"A";"B";"A"
1;1;1;1;526,7;596,5;560,5;599,5;1;580;3167202;"Sete Lagoas";"MG";"";"";19;"F";1;1;3;0;0;1;0;0;0;0;0;0;0;"B";"C";"B";"B";"A";"A";"A"
1;1;1;1;654,8;718,2;653,5;705;1;720;2507507;"Jo<e3>o Pessoa";"PB";"4";"1";19;"F";2;4;1;0;0;0;0;0;0;0;1;0;0;"E";"G";"O";"C";"C";"B";"D"
1;1;1;1;385,7;488,5;396,9;395,6;1;300;2408102;"Natal";"RN";"4";"1";19;"F";2;4;1;0;0;0;0;0;0;1;0;0;0;"F";"G";"J";"E";"D";"B";"D"
1;1;1;1;768,6;721,8;638,8;777,1;1;920;5300108;"Bras<ed>lia";"DF";"";"";18;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"G";"G";"Q";"C";"D";"B";"D"
1;1;1;1;502,9;419,7;393,4;482,6;1;320;2304400;"Fortaleza";"CE";"2";"1";17;"F";2;2;3;0;0;1;0;0;0;0;0;0;0;"E";"B";"C";"B";"A";"B";"A"
1;1;1;1;436,6;577,2;394,8;457,7;1;500;3302700;"Maric<e1>";"RJ";"";"";26;"F";1;1;1;0;0;0;1;0;0;0;0;0;0;"E";"E";"C";"B";"B";"B";"A"
1;1;1;1;435;617,4;529;406,8;1;360;2924058;"P<e9> de Serra";"BA";"";"";17;"F";1;1;1;1;0;0;0;0;0;0;0;0;0;"A";"B";"B";"A";"A";"A";"A"
1;1;1;1;499,3;586,5;554,6;460,1;1;480;4309209;"Gravata<ed>";"RS";"";"";21;"F";1;1;1;1;0;0;0;0;0;0;0;0;0;"B";"B";"B";"A";"A";"B";"A"
1;1;1;1;654,5;681,4;589,1;751,1;1;740;2611606;"Recife";"PE";"4";"1";18;"M";2;4;1;0;0;0;0;0;0;0;1;0;0;"G";"G";"O";"C";"B";"B";"D"
1;1;1;1;485,8;628;595,9;693,3;1;640;3550308;"S<e3>o Paulo";"SP";"";"";19;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"C";"D";"B";"B";"A";"B";"B"
1;1;1;1;418,9;467;461,7;429,4;1;460;3134608;"Jaboticatubas";"MG";"";"";28;"F";1;1;2;1;0;0;0;0;0;0;0;0;0;"B";"D";"C";"B";"A";"A";"A"
1;1;1;1;502,4;510,1;487;595,1;1;500;3305505;"Saquarema";"RJ";"";"";19;"F";1;1;1;1;0;0;0;0;0;0;0;0;0;"E";"E";"G";"A";"B";"B";"A"
1;1;1;1;430,6;617,2;469,1;628,5;1;480;3522505;"Itapevi";"SP";"4";"1";17;"M";2;4;3;0;0;0;0;0;1;0;0;0;0;"E";"F";"I";"C";"C";"B";"D"
1;1;1;1;476,8;530,4;472,1;642,2;1;320;3304557;"Rio de Janeiro";"RJ";"4";"1";19;"F";2;4;2;0;0;0;1;0;0;0;0;0;0;"E";"G";"H";"C";"B";"B";"D"
1;1;1;1;436,1;470,4;385,3;420,5;1;60;2303709;"Caucaia";"CE";"2";"1";20;"M";2;2;3;0;0;1;0;0;0;0;0;0;0;"H";"B";"B";"B";"A";"B";"A"
1;1;1;1;479,7;610,5;509,4;511,2;1;360;2111300;"S<e3>o Lu<ed>s";"MA";"";"";21;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"F";"E";"C";"A";"B";"B";"A"
1;1;1;1;459,9;555,6;494,3;506;1;660;2412500;"S<e3>o Miguel";"RN";"2";"1";21;"M";2;2;3;0;0;0;0;0;1;0;0;0;0;"H";"A";"C";"B";"A";"B";"A"
1;1;1;1;561,8;556,7;556,7;505,3;1;580;3304557;"Rio de Janeiro";"RJ";"";"";19;"F";1;1;2;0;0;0;0;0;1;0;0;0;0;"C";"B";"E";"B";"B";"B";"A"
1;1;1;1;702,4;718,4;666,5;865;1;880;3171303;"Vi<e7>osa";"MG";"";"";22;"F";1;1;1;0;0;0;0;0;0;0;1;0;0;"G";"D";"P";"C";"B";"B";"A"
1;1;1;1;426,5;450,4;349,8;374,6;1;100;3534609;"Osvaldo Cruz";"SP";"2";"1";20;"M";2;2;3;0;0;0;0;0;0;1;0;0;0;"D";"D";"C";"B";"A";"B";"A"
1;1;1;1;608;654,9;594,2;682,9;1;800;3172004;"Visconde do Rio Branco";"MG";"";"";19;"F";1;1;3;0;0;0;0;0;0;0;1;0;0;"G";"B";"G";"C";"B";"B";"B"
1;1;1;1;392;587,6;433,2;423;1;260;2314003;"V<e1>rzea Alegre";"CE";"";"";26;"F";1;1;1;1;0;0;0;0;0;0;0;0;0;"A";"B";"B";"A";"A";"A";"A"
1;1;1;1;525,2;585;571,3;670,5;1;740;3143104;"Monte Carmelo";"MG";"";"";20;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"H";"H";"C";"B";"A";"B";"A"
1;1;1;1;448,7;508,6;477,3;468,4;1;320;2304400;"Fortaleza";"CE";"";"";19;"F";2;1;1;0;0;1;0;0;0;0;0;0;0;"A";"C";"B";"B";"A";"B";"A"
1;1;1;1;665,9;717,4;663,9;735,7;1;380;5300108;"Bras<ed>lia";"DF";"";"";20;"M";1;1;1;1;0;0;0;0;0;0;0;0;0;"E";"G";"G";"B";"C";"B";"D"
1;1;1;1;442,1;521,7;406,4;473,1;1;400;4203808;"Canoinhas";"SC";"";"";19;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"D";"C";"E";"B";"B";"B";"A"
1;1;1;1;407;503,4;391,7;419,3;1;260;2606804;"Igarassu";"PE";"";"";27;"F";1;1;3;0;0;0;1;0;0;0;0;0;0;"E";"B";"C";"A";"A";"B";"A"
1;1;1;1;383,8;544,3;562,3;557,3;1;340;1504307;"Maracan<e3>";"PA";"";"";42;"F";1;1;3;1;0;0;0;0;0;0;0;0;0;"B";"B";"A";"A";"A";"A";"A"
1;1;1;1;477,5;432,9;467,6;449;1;400;2800308;"Aracaju";"SE";"";"";51;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"B";"A";"H";"B";"B";"B";"A"
1;1;1;1;507,2;620,1;433,2;435,3;1;320;2303709;"Caucaia";"CE";"2";"1";17;"F";2;2;3;0;0;1;0;0;0;0;0;0;0;"E";"E";"B";"A";"B";"B";"A"
