"TP_PRESENCA_CN";"TP_PRESENCA_CH";"TP_PRESENCA_LC";"TP_PRESENCA_MT";"NU_NOTA_CN";"NU_NOTA_CH";"NU_NOTA_LC";"NU_NOTA_MT";"TP_STATUS_REDACAO";"NU_NOTA_REDACAO";"CO_MUNICIPIO_RESIDENCIA";"NO_MUNICIPIO_RESIDENCIA";"SG_UF_RESIDENCIA";"TP_DEPENDENCIA_ADM_ESC";"TP_LOCALIZACAO_ESC";"NU_IDADE";"TP_SEXO";"TP_ST_CONCLUSAO";"TP_ESCOLA";"TP_COR_RACA";"IN_BAIXA_VISAO";"IN_CEGUEIRA";"IN_SURDEZ";"IN_DEFICIENCIA_AUDITIVA";"IN_SURDO_CEGUEIRA";"IN_DEFICIENCIA_FISICA";"IN_DEFICIENCIA_MENTAL";"IN_DEFICIT_ATENCAO";"IN_DISLEXIA";"IN_AUTISMO";"Q001";"Q002";"Q006";"Q024";"Q010";"Q025";"Q027"
1;1;1;1;633,7;659,7;626,6;682,1;1;740;5208707;"Goi<e2>nia";"GO";"";"";21;"F";1;1;1;0;0;0;0;0;0;0;1;0;0;"D";"F";"H";"B";"A";"B";"D"
1;1;1;1;651,8;660,8;651,1;757,8;1;700;3118601;"Contagem";"MG";"";"";20;"F";1;1;3;0;0;0;0;0;0;0;1;0;0;"E";"G";"N";"A";"B";"B";"A"
1;1;1;1;689,9;687,2;620,9;779,1;1;900;5208707;"Goi<e2>nia";"GO";"";"";22;"F";1;1;3;0;0;0;0;0;0;0;1;0;0;"E";"G";"N";"B";"B";"B";"D"
1;1;1;1;441,7;395,5;442,5;566;1;540;2704302;"Macei<f3>";"AL";"";"";26;"M";1;1;2;1;0;0;0;0;0;0;0;0;0;"B";"B";"D";"A";"A";"A";"A"
1;1;1;1;0;575,6;397,3;0;1;500;1501402;"Bel<e9>m";"PA";"";"";18;"M";3;1;1;0;0;0;0;0;0;1;1;0;0;"B";"F";"Q";"C";"B";"B";"D"
1;1;1;1;634,9;681;586,3;659,3;1;820;3168606;"Te<f3>filo Otoni";"MG";"";"";23;"F";1;1;3;0;0;0;0;0;0;0;1;0;0;"E";"G";"F";"D";"A";"B";"E"
1;1;1;1;579,7;441,7;346,6;539,8;1;400;1301159;"Careiro da V<e1>rzea";"AM";"2";"1";17;"M";2;2;3;1;0;0;0;0;0;0;0;0;0;"E";"E";"B";"A";"A";"A";"A"
1;1;1;1;578,6;596,1;513,7;577,9;1;940;3201308;"Cariacica";"ES";"";"";20;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"D";"B";"C";"A";"B";"A"
1;1;1;1;437,1;395,3;447,1;412,4;1;520;2303709;"Caucaia";"CE";"2";"1";19;"F";2;2;3;0;0;0;0;0;0;0;1;0;0;"E";"B";"B";"A";"A";"B";"A"
1;1;1;1;552,4;598,1;571,7;578,5;1;600;5002704;"Campo Grande";"MS";"";"";34;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"H";"B";"B";"B";"A";"B";"A"
1;1;1;1;348,4;389,5;374,4;352;1;280;3552205;"Sorocaba";"SP";"";"";25;"M";1;1;3;0;0;1;0;0;0;0;0;0;0;"C";"C";"D";"B";"A";"B";"A"
1;1;1;1;621,9;586,7;557,6;687,8;1;240;2910800;"Feira de Santana";"BA";"4";"1";17;"F";2;3;2;1;0;0;0;0;0;0;0;0;0;"B";"F";"D";"B";"B";"B";"D"
1;1;1;1;487,7;411,7;443;545,7;1;640;3525904;"Jundia<ed>";"SP";"2";"1";18;"F";2;2;3;0;0;0;1;0;0;0;0;0;0;"H";"D";"C";"A";"B";"A";"A"
1;1;1;1;507,5;477,1;384,5;616,3;1;340;3304904;"S<e3>o Gon<e7>alo";"RJ";"4";"1";18;"M";2;3;1;0;0;0;0;0;0;0;1;0;1;"C";"E";"E";"A";"A";"B";"D"
1;1;1;1;316,3;388;354;320,4;1;340;5002704;"Campo Grande";"MS";"2";"1";17;"F";2;2;3;0;0;0;1;0;0;0;0;0;0;"C";"D";"E";"A";"B";"A";"A"
1;1;1;1;649,1;728,3;598,7;765,9;1;780;3131307;"Ipatinga";"MG";"";"";20;"F";1;1;2;0;0;0;0;0;0;0;1;0;0;"G";"E";"N";"C";"C";"B";"A"
1;1;1;1;331;463,7;475,9;362,2;1;300;4105508;"Cianorte";"PR";"";"";21;"M";1;1;3;0;0;1;0;0;0;0;0;0;0;"D";"D";"C";"B";"A";"B";"A"
1;1;1;1;500,8;514,9;460,7;532,9;1;660;2207009;"Oeiras";"PI";"1";"1";18;"M";2;2;2;1;0;0;0;0;0;0;0;0;0;"A";"B";"B";"A";"A";"A";"A"
1;1;1;1;420;526,3;538,9;527,7;1;600;2304400;"Fortaleza";"CE";"";"";19;"F";1;1;2;1;0;0;0;0;0;0;0;0;0;"C";"D";"B";"A";"A";"A";"A"
1;1;1;1;319;450,3;438,8;328,1;1;300;2307304;"Juazeiro do Norte";"CE";"";"";29;"F";3;1;4;0;0;1;0;0;0;0;0;0;0;"B";"E";"B";"B";"A";"B";"B"
1;1;1;1;463,1;520,4;542,3;583,2;1;620;5208707;"Goi<e2>nia";"GO";"";"";19;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"C";"E";"G";"A";"B";"B";"E"
1;1;1;1;654,8;703,3;630,8;748,3;1;840;3171303;"Vi<e7>osa";"MG";"4";"1";17;"M";2;3;1;0;0;0;0;0;0;0;1;0;0;"E";"F";"G";"B";"B";"B";"E"
1;1;1;1;527,3;478,8;404;527,4;1;500;1500800;"Ananindeua";"PA";"";"";26;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"H";"H";"B";"A";"A";"A";"A"
1;1;1;1;627,9;660;577,3;741;1;620;3106309;"Belo Oriente";"MG";"";"";22;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"F";"E";"B";"B";"B";"A"
1;1;1;1;530,5;531,4;468,3;423,8;1;560;3205309;"Vit<f3>ria";"ES";"";"";51;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"B";"A";"A";"B";"B";"B";"A"
1;1;1;1;402,2;407,6;441,7;397,6;1;340;1501303;"Barcarena";"PA";"2";"2";20;"F";2;2;3;0;0;0;1;0;0;0;0;0;0;"H";"H";"B";"B";"A";"B";"A"
1;1;1;1;477,9;564,7;529,6;620,5;1;740;3204955;"S<e3>o Roque do Cana<e3>";"ES";"";"";16;"F";3;1;1;0;0;0;1;0;0;0;0;0;0;"E";"E";"D";"B";"B";"B";"A"
1;1;1;1;630,9;624,4;558,8;634,2;1;560;3106200;"Belo Horizonte";"MG";"4";"1";17;"M";2;3;5;0;0;0;0;0;1;0;0;0;0;"F";"E";"C";"B";"B";"B";"E"
1;1;1;1;515,1;638,1;615,7;557,3;1;800;2307403;"Juc<e1>s";"CE";"2";"1";17;"F";2;2;3;1;0;0;0;0;0;0;0;0;0;"A";"B";"B";"B";"A";"B";"A"
1;1;1;1;417,5;517,4;488,3;453,1;1;400;2408102;"Natal";"RN";"";"";15;"F";3;1;3;1;0;0;0;0;0;0;0;0;0;"E";"D";"B";"A";"A";"B";"A"
1;1;1;1;472,7;463,9;576,3;406,5;1;340;2610905;"Pesqueira";"PE";"";"";25;"F";1;1;2;1;0;0;0;0;0;0;0;0;0;"B";"E";"C";"B";"A";"B";"A"
1;1;1;1;534,1;607,7;565,7;473,1;1;600;3513900;"Divinol<e2>ndia";"SP";"";"";26;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"B";"B";"B";"B";"B";"B";"A"
1;1;1;1;530;582,1;561,7;470,6;1;720;3106200;"Belo Horizonte";"MG";"";"";26;"F";1;1;3;0;1;0;0;0;0;0;0;0;0;"C";"C";"D";"B";"A";"B";"A"
1;1;1;1;569,5;596,4;524,4;429,9;1;920;1501402;"Bel<e9>m";"PA";"4";"1";17;"F";2;3;1;0;0;0;0;0;0;0;1;0;0;"F";"G";"L";"D";"C";"B";"D"
1;1;1;1;463,2;386,7;385,1;495,6;1;440;2304400;"Fortaleza";"CE";"";"";35;"M";1;1;3;0;0;0;0;1;0;0;0;0;0;"C";"C";"E";"D";"C";"B";"A"
1;1;1;1;472,1;380,8;429;414,3;1;360;3303302;"Niter<f3>i";"RJ";"";"";19;"F";1;1;3;0;0;1;0;0;0;0;0;0;0;"C";"E";"D";"A";"A";"A";"A"
1;1;1;1;581,5;447,4;469,8;422,8;1;480;2516201;"Sousa";"PB";"";"";42;"F";1;1;2;0;0;0;0;0;1;0;0;0;0;"A";"A";"D";"A";"B";"B";"A"
1;1;1;1;418,3;429,4;482,4;371,6;1;560;2105302;"Imperatriz";"MA";"";"";25;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"A";"A";"D";"A";"A";"A";"A"
1;1;1;1;447,8;423,5;503,7;485,2;1;480;2312403;"S<e3>o Gon<e7>alo do Amarante";"CE";"2";"1";17;"F";2;2;3;0;0;0;0;0;0;1;0;0;0;"H";"H";"B";"A";"A";"A";"A"
1;1;1;1;554,6;565,8;512,5;390,6;1;660;2304400;"Fortaleza";"CE";"";"";24;"F";1;1;3;0;0;0;0;0;0;0;1;0;0;"H";"B";"B";"B";"A";"B";"A"
1;1;1;1;442,3;444,4;402,5;448,5;1;360;2107506;"Pa<e7>o do Lumiar";"MA";"";"";40;"F";3;1;5;1;0;0;0;0;0;0;0;0;0;"A";"A";"A";"A";"A";"A";"A"
1;1;1;1;347,9;394,3;379,4;384,3;1;400;3304557;"Rio de Janeiro";"RJ";"2";"1";19;"M";2;2;3;0;0;0;1;0;0;0;0;0;0;"D";"E";"C";"C";"B";"B";"A"
1;1;1;1;441,8;528,6;561,1;548,7;1;500;3550308;"S<e3>o Paulo";"SP";"";"";33;"F";1;1;2;1;0;0;0;0;0;0;0;0;0;"H";"B";"E";"B";"B";"B";"A"
1;1;1;1;639,4;659,4;611,1;723,5;1;660;3506508;"Birigui";"SP";"";"";24;"M";1;1;3;0;0;0;0;0;0;0;1;0;0;"B";"C";"G";"B";"B";"B";"A"
1;1;1;1;411,3;459,4;513,8;530,9;1;520;3550308;"S<e3>o Paulo";"SP";"";"";26;"F";1;1;2;1;0;0;0;0;0;0;0;0;0;"G";"F";"C";"A";"A";"A";"A"
1;1;1;1;418,5;372,3;381,8;421,6;1;140;2306405;"Itapipoca";"CE";"2";"1";21;"F";2;2;3;0;0;0;0;0;0;1;0;0;0;"D";"D";"B";"A";"A";"A";"A"
1;1;1;1;624,3;599;615,5;552,5;1;700;3503208;"Araraquara";"SP";"";"";59;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"B";"A";"C";"B";"B";"B";"B"
1;1;1;1;463,5;359,7;403,9;383,2;1;440;2611606;"Recife";"PE";"2";"1";25;"M";2;2;3;1;0;0;0;0;1;0;1;0;0;"D";"E";"B";"B";"A";"B";"A"
1;1;1;1;508,1;497,8;522;629,7;1;720;4204202;"Chapec<f3>";"SC";"";"";18;"M";1;1;3;0;0;0;0;0;0;0;1;1;0;"F";"G";"D";"A";"B";"B";"B"
1;1;1;1;522,4;525,1;487,2;464,8;1;560;3505906;"Batatais";"SP";"2";"1";17;"F";2;2;1;0;0;0;1;0;0;0;0;0;0;"E";"D";"F";"B";"B";"B";"A"
1;1;1;1;560;596,2;559,9;425;1;620;3114501;"Carm<f3>polis de Minas";"MG";"2";"1";18;"F";2;2;3;0;0;0;1;0;0;0;0;0;0;"C";"C";"C";"B";"A";"B";"A"
1;1;1;1;519,7;504,5;500,7;423,5;1;440;3304557;"Rio de Janeiro";"RJ";"";"";42;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"E";"E";"B";"B";"B";"A";"A"
1;1;1;1;461,9;518,8;504,6;391,5;1;280;2201507;"Batalha";"PI";"2";"1";20;"F";2;2;3;0;0;0;0;0;1;0;0;0;0;"A";"E";"F";"A";"A";"A";"A"
1;1;1;1;504,6;406,6;359,3;368,7;1;520;1500800;"Ananindeua";"PA";"";"";29;"F";1;1;3;1;0;0;0;0;0;0;0;0;0;"F";"E";"C";"A";"A";"A";"A"
1;1;1;1;577,8;524,5;452,8;464,6;1;580;2611606;"Recife";"PE";"4";"1";17;"M";2;3;1;0;0;0;0;0;0;0;1;1;0;"F";"F";"D";"B";"A";"B";"D"
1;1;1;1;454,3;496,1;401,2;373,6;1;440;2303501;"Cascavel";"CE";"2";"1";20;"F";2;2;1;0;0;0;0;0;1;0;0;0;0;"H";"H";"B";"A";"A";"A";"A"
1;1;1;1;435,1;589,6;574,4;493,3;1;520;3145059;"Nova Porteirinha";"MG";"";"";21;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"C";"C";"C";"B";"B";"B";"A"
1;1;1;1;394,8;407,1;416,7;369,3;1;340;2109601;"Ros<e1>rio";"MA";"";"";70;"F";1;1;2;1;0;0;0;0;0;0;0;0;0;"B";"B";"B";"A";"A";"B";"A"
1;1;1;1;507,7;581,2;502,2;477,5;1;480;2924652;"Pintadas";"BA";"2";"1";21;"F";2;2;3;1;0;0;0;0;0;0;0;0;0;"B";"C";"B";"B";"B";"B";"A"
1;1;1;1;629,1;617;649,1;517,9;1;800;4313409;"Novo Hamburgo";"RS";"";"";34;"F";1;1;3;0;0;0;0;0;0;0;1;0;0;"H";"C";"D";"B";"B";"B";"A"
1;1;1;1;686;710,8;585,5;742,8;1;860;3170206;"Uberl<e2>ndia";"MG";"4";"1";18;"M";2;3;1;0;0;0;0;0;0;0;1;0;0;"G";"F";"P";"C";"C";"B";"D"
1;1;1;1;591;624,3;613,4;674,9;1;620;2211001;"Teresina";"PI";"";"";16;"M";3;1;3;0;0;0;0;0;0;0;1;0;0;"G";"G";"Q";"B";"C";"B";"D"
1;1;1;1;622;632;513,5;763,2;1;820;2611606;"Recife";"PE";"";"";20;"F";1;1;1;0;0;0;0;0;0;0;1;1;0;"G";"G";"Q";"B";"C";"B";"D"
1;1;1;1;630,4;602,1;593,9;718;1;600;3550308;"S<e3>o Paulo";"SP";"4";"1";19;"F";2;3;1;0;0;0;0;0;0;0;1;0;0;"F";"F";"O";"B";"B";"B";"D"
1;1;1;1;579,7;630,4;607,5;517,1;1;760;3118601;"Contagem";"MG";"";"";21;"F";1;1;2;0;0;0;0;0;0;0;1;0;0;"E";"G";"E";"C";"A";"B";"A"
1;1;1;1;554,3;594,9;505,6;502,8;1;440;3203908;"Nova Ven<e9>cia";"ES";"2";"1";18;"M";2;2;1;0;0;0;0;0;1;0;0;0;0;"C";"C";"B";"A";"A";"A";"A"
1;1;1;1;394,6;361,4;402,8;373,2;1;440;2516201;"Sousa";"PB";"";"";25;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"F";"E";"B";"B";"A";"B";"D"
1;1;1;1;421,9;428,1;383,2;408,3;1;320;2303709;"Caucaia";"CE";"2";"1";22;"M";2;2;1;0;0;0;0;0;1;0;0;0;0;"H";"E";"C";"A";"A";"B";"A"
1;1;1;1;653,8;623,6;567,5;724,9;1;600;4205407;"Florian<f3>polis";"SC";"4";"1";18;"M";2;3;1;0;0;0;0;0;0;0;1;0;0;"E";"G";"H";"B";"B";"B";"B"
1;1;1;1;509,6;438,1;521,2;517,3;1;520;4104204;"Campo Largo";"PR";"";"";41;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"F";"B";"C";"B";"B";"B";"A"
1;1;1;1;560,9;534,7;492,7;459,8;1;620;4118204;"Paranagu<e1>";"PR";"";"";20;"M";1;1;3;0;0;0;0;0;0;0;0;1;0;"E";"D";"F";"C";"B";"B";"C"
1;1;1;1;464,5;543,7;459,5;435;1;540;3111606;"Campos Gerais";"MG";"2";"1";18;"M";2;2;2;0;1;0;0;0;0;0;0;0;0;"C";"F";"D";"B";"B";"B";"A"
1;1;1;1;453,7;404,2;428,6;498,7;1;440;3170602;"Vargem Bonita";"MG";"";"";22;"M";1;1;1;0;0;0;0;0;0;0;1;0;0;"B";"B";"B";"A";"A";"A";"A"
1;1;1;1;447,7;414,1;508,1;429,5;1;460;3550308;"S<e3>o Paulo";"SP";"";"";23;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"B";"C";"A";"B";"A";"A"
1;1;1;1;411,9;383,1;434,2;479,1;1;400;5300108;"Bras<ed>lia";"DF";"";"";19;"M";3;1;3;0;0;0;0;0;1;0;0;0;0;"B";"C";"B";"A";"A";"A";"A"
1;1;1;1;543,5;602,5;552,6;524,7;1;580;1500800;"Ananindeua";"PA";"2";"1";17;"F";2;2;1;0;0;0;0;0;1;0;0;0;0;"E";"E";"B";"A";"A";"B";"A"
1;1;1;1;505,6;477,5;498,9;429,3;1;360;3522505;"Itapevi";"SP";"";"";46;"F";1;1;2;0;0;0;0;0;1;0;0;0;0;"A";"E";"C";"A";"A";"A";"A"
1;1;1;1;457,6;475,4;531,1;652,6;1;560;2111300;"S<e3>o Lu<ed>s";"MA";"";"";36;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"D";"C";"C";"A";"A";"A";"A"
1;1;1;1;535,3;545,7;387,4;430,4;1;400;1500859;"Anapu";"PA";"2";"1";22;"M";2;2;3;0;0;0;0;0;1;0;0;0;0;"B";"B";"C";"A";"B";"A";"A"
1;1;1;1;487,3;475;455,7;479;1;560;1100155;"Ouro Preto do Oeste";"RO";"";"";18;"F";1;1;1;1;0;0;0;0;0;0;0;0;0;"A";"E";"C";"A";"A";"A";"A"
1;1;1;1;436,8;454,7;399;390,8;1;420;3506003;"Bauru";"SP";"";"";19;"F";1;1;2;0;1;0;0;0;0;0;0;0;0;"C";"G";"E";"B";"B";"B";"A"
1;1;1;1;468,4;404,1;465,1;450,7;1;440;2304400;"Fortaleza";"CE";"2";"1";28;"F";2;2;3;1;0;0;0;0;0;0;0;0;0;"C";"D";"B";"A";"A";"A";"A"
1;1;1;1;446,6;500,2;393,7;359,1;1;560;2503704;"Cajazeiras";"PB";"";"";19;"F";1;1;1;0;0;1;0;0;0;0;0;0;0;"E";"E";"C";"A";"A";"B";"E"
1;1;1;1;414,6;353,6;428,7;377,7;1;640;2302602;"Camocim";"CE";"";"";33;"M";1;1;3;0;0;0;0;0;0;1;0;0;0;"B";"B";"B";"A";"A";"A";"A"
1;1;1;1;612,8;568,9;498,8;521,4;1;640;3518404;"Guaratinguet<e1>";"SP";"4";"1";17;"F";2;3;3;0;0;0;0;0;0;0;0;1;0;"D";"C";"I";"B";"B";"B";"D"
1;1;1;1;554,1;437,7;555,9;391;1;740;3527603;"Lu<ed>s Ant<f4>nio";"SP";"";"";20;"F";1;1;1;0;0;0;0;0;0;0;1;0;0;"E";"E";"G";"B";"B";"B";"D"
1;1;1;1;435,5;476,8;489;401,7;1;520;5003488;"Dois Irm<e3>os do Buriti";"MS";"";"";22;"M";1;1;3;0;0;0;0;0;0;1;0;0;0;"C";"C";"B";"A";"A";"A";"A"
1;1;1;1;605,7;648,7;579,5;608,2;1;600;2927408;"Salvador";"BA";"";"";30;"M";1;1;3;0;0;0;0;0;0;0;1;0;0;"A";"A";"C";"A";"A";"B";"C"
1;1;1;1;488,1;587,9;624,3;519;1;780;3518404;"Guaratinguet<e1>";"SP";"";"";18;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"H";"C";"B";"B";"A";"B";"A"
1;1;1;1;448,7;594,8;552,8;514,8;1;560;3510500;"Caraguatatuba";"SP";"";"";21;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"F";"D";"D";"C";"B";"B";"A"
1;1;1;1;577,1;616,6;563,1;443;1;680;5300108;"Bras<ed>lia";"DF";"";"";24;"M";1;1;0;0;0;0;0;0;1;0;0;0;0;"F";"E";"D";"B";"A";"B";"A"
1;1;1;1;458,6;447,3;499,4;398,9;1;560;2401404;"Ba<ed>a Formosa";"RN";"";"";17;"F";3;1;3;0;0;0;0;0;1;0;0;0;0;"D";"D";"B";"A";"A";"A";"A"
1;1;1;1;426,8;397,9;420;407,3;1;480;1302603;"Manaus";"AM";"2";"1";19;"F";2;2;3;0;0;0;0;0;1;0;0;0;0;"C";"C";"B";"A";"A";"B";"A"
1;1;1;1;536,5;507,6;452,3;565,8;1;560;2927408;"Salvador";"BA";"";"";47;"M";1;1;2;0;0;0;0;0;1;0;0;0;0;"B";"B";"C";"B";"A";"B";"A"
1;1;1;1;412,7;488,4;413,6;393,2;1;460;1501402;"Bel<e9>m";"PA";"";"";26;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"D";"B";"A";"A";"A";"A"
1;1;1;1;429,6;534,8;563,4;425,6;1;740;3518800;"Guarulhos";"SP";"";"";22;"F";1;1;1;0;0;0;1;0;0;0;0;0;0;"C";"E";"D";"B";"B";"A";"A"
1;1;1;1;584,8;525,8;517;406;1;480;4201208;"Ant<f4>nio Carlos";"SC";"";"";19;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"B";"C";"G";"B";"B";"B";"A"
1;1;1;1;629,9;654,6;592,5;734,6;1;980;3131307;"Ipatinga";"MG";"";"";20;"F";1;1;1;0;0;0;0;0;0;0;1;0;0;"F";"F";"N";"B";"B";"B";"D"
1;1;1;1;436,3;517,5;448;420,9;1;540;1504000;"Limoeiro do Ajuru";"PA";"";"";24;"M";1;1;3;1;0;0;0;0;0;0;0;0;0;"C";"D";"D";"B";"A";"B";"A"
1;1;1;1;581,9;549;525,3;469,6;1;620;2603454;"Camaragibe";"PE";"";"";19;"F";3;1;3;1;0;0;0;0;0;0;0;0;0;"B";"A";"B";"A";"A";"A";"A"
1;1;1;1;625,8;662,5;653,6;680,9;1;800;4305108;"Caxias do Sul";"RS";"";"";22;"F";1;1;1;0;0;0;0;0;0;0;1;0;0;"F";"E";"G";"C";"A";"B";"E"
1;1;1;1;649,5;630,1;612,6;700,6;1;820;2304400;"Fortaleza";"CE";"4";"1";17;"M";2;3;1;0;0;0;0;0;0;1;1;1;0;"E";"E";"H";"B";"B";"B";"D"
1;1;1;1;427,4;350,5;425;367,3;1;420;1702208;"Araguatins";"TO";"";"";17;"M";3;1;3;0;0;0;0;0;0;0;1;0;0;"G";"F";"P";"B";"B";"B";"A"
1;1;1;1;565,9;594,2;566,7;533,8;1;660;5208707;"Goi<e2>nia";"GO";"2";"1";17;"F";2;2;2;0;0;0;0;0;1;0;0;0;0;"E";"E";"C";"A";"A";"B";"A"
1;1;1;1;654,4;655,6;544,6;531,3;1;820;2927408;"Salvador";"BA";"";"";24;"M";1;1;3;0;0;0;0;0;0;0;1;0;0;"E";"F";"F";"B";"A";"B";"B"
1;1;1;1;587,2;560,6;537,4;582,9;1;720;3543402;"Ribeir<e3>o Preto";"SP";"";"";34;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"B";"B";"E";"C";"B";"B";"A"
1;1;1;1;503,5;533,5;500,5;584,6;1;480;2402006;"Caic<f3>";"RN";"";"";33;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"E";"E";"A";"A";"A";"B";"A"
1;1;1;1;419,6;561,6;556;532,9;1;660;2111300;"S<e3>o Lu<ed>s";"MA";"2";"1";19;"F";2;2;2;0;0;0;0;0;1;0;0;0;0;"B";"D";"P";"A";"A";"B";"A"
1;1;1;1;517,4;598,7;559,5;579,7;1;580;3113404;"Caratinga";"MG";"";"";49;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"E";"C";"D";"B";"A";"B";"A"
1;1;1;1;400,1;397,5;496,7;677,3;1;600;3145604;"Oliveira";"MG";"";"";22;"F";4;1;2;0;0;0;0;0;0;0;1;0;0;"A";"B";"C";"B";"A";"B";"A"
1;1;1;1;645,7;647,9;597,2;500,1;1;840;3550308;"S<e3>o Paulo";"SP";"4";"1";17;"F";2;3;0;0;0;0;0;0;0;0;1;0;0;"G";"G";"Q";"E";"C";"B";"D"
1;1;1;1;549,5;610,2;524,6;680,1;1;700;2510659;"Parari";"PB";"";"";21;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"B";"B";"A";"A";"B";"A"
1;1;1;1;615,9;606,3;568,1;657,2;1;640;5300108;"Bras<ed>lia";"DF";"";"";18;"F";1;1;1;0;0;0;0;0;0;0;1;0;0;"G";"F";"Q";"D";"D";"B";"D"
1;1;1;1;451,6;585;607,8;501,9;1;760;2706703;"Penedo";"AL";"";"";18;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"B";"E";"B";"B";"A";"B";"A"
1;1;1;1;487;463,6;485,8;439,7;1;720;2304400;"Fortaleza";"CE";"";"";20;"F";1;1;3;0;0;0;1;0;0;0;0;0;0;"E";"C";"B";"B";"A";"B";"A"
1;1;1;1;588,6;558,7;564,6;682,6;1;640;3547809;"Santo Andr<e9>";"SP";"";"";16;"F";3;1;1;0;0;0;0;0;0;0;1;0;0;"H";"E";"G";"D";"C";"B";"D"
1;1;1;1;615;635,8;574,9;541,9;1;680;3525904;"Jundia<ed>";"SP";"4";"1";18;"M";2;3;1;0;0;0;0;0;0;0;0;0;1;"F";"F";"I";"D";"B";"B";"D"
1;1;1;1;520,6;510,1;507,7;501,6;1;540;3302403;"Maca<e9>";"RJ";"";"";26;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"C";"E";"B";"B";"A";"B";"A"
1;1;1;1;582,2;561,9;504,5;566,2;1;460;1302603;"Manaus";"AM";"2";"1";23;"M";2;2;2;0;0;1;0;0;1;0;0;0;0;"E";"E";"B";"A";"B";"A";"A"
1;1;1;1;429,3;447,1;333,4;380,7;1;120;1302603;"Manaus";"AM";"2";"1";21;"F";2;2;3;0;0;0;1;0;0;0;0;0;0;"E";"E";"J";"A";"C";"B";"A"
1;1;1;1;408,7;510,3;477,8;498,7;1;320;1200401;"Rio Branco";"AC";"";"";26;"F";1;1;2;0;0;0;0;0;1;0;0;0;0;"E";"B";"C";"B";"A";"B";"A"
1;1;1;1;595,3;535,4;594,4;427,3;1;400;2611606;"Recife";"PE";"4";"1";19;"F";2;3;3;0;0;0;0;0;1;0;0;0;0;"E";"E";"B";"B";"A";"B";"E"
1;1;1;1;454,2;454,5;411,9;397,5;1;460;3301702;"Duque de Caxias";"RJ";"";"";45;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"E";"E";"B";"A";"A";"B";"A"
1;1;1;1;715,9;683,2;653,6;841,4;1;760;4314902;"Porto Alegre";"RS";"";"";29;"M";1;1;1;0;0;0;0;0;0;0;1;0;0;"E";"G";"P";"C";"C";"B";"D"
1;1;1;1;403,1;385,1;463,8;527,8;1;480;2907905;"Cip<f3>";"BA";"";"";19;"F";1;1;5;0;0;0;0;0;1;0;0;0;0;"A";"B";"C";"B";"A";"B";"A"
1;1;1;1;467,4;484,2;457,8;462,2;1;420;3511102;"Catanduva";"SP";"4";"1";17;"M";2;3;1;0;0;0;0;0;0;0;1;0;0;"F";"F";"H";"C";"B";"B";"D"
1;1;1;1;608;607,3;582,5;647,8;1;800;3106200;"Belo Horizonte";"MG";"";"";20;"F";1;1;3;0;0;0;0;0;0;0;1;0;0;"E";"F";"E";"E";"B";"B";"A"
1;1;1;1;528,9;416,1;361,1;476,5;1;560;1302603;"Manaus";"AM";"2";"1";18;"M";2;2;3;1;0;0;0;0;0;0;0;0;0;"D";"E";"C";"A";"A";"B";"A"
1;1;1;1;524,4;514,5;422,4;426,9;1;340;3205200;"Vila Velha";"ES";"";"";29;"F";1;1;0;0;0;0;0;0;1;0;0;0;0;"B";"B";"C";"A";"A";"B";"A"
1;1;1;1;509,2;499,7;519,7;482,7;1;560;5103403;"Cuiab<e1>";"MT";"";"";29;"M";1;1;3;1;0;0;0;0;0;0;0;0;0;"D";"D";"E";"B";"B";"B";"A"
1;1;1;1;576,1;411,4;475,3;504,6;1;580;4101101;"Andir<e1>";"PR";"2";"1";17;"M";2;2;3;0;0;0;0;0;0;0;0;0;1;"E";"H";"E";"B";"B";"B";"A"
