"IN_PRESENCA_CN";"IN_PRESENCA_CH";"IN_PRESENCA_LC";"IN_PRESENCA_MT";"NOTA_CN";"NOTA_CH";"NOTA_LC";"NOTA_MT";"IN_STATUS_REDACAO";"NU_NOTA_REDACAO";"COD_MUNICIPIO_RESIDENCIA";"NO_MUNICIPIO_RESIDENCIA";"UF_RESIDENCIA";"ID_DEPENDENCIA_ADM_ESC";"ID_LOCALIZACAO_ESC";"IDADE";"TP_SEXO";"ST_CONCLUSAO";"TP_ESCOLA";"TP_COR_RACA";"IN_BAIXA_VISAO";"IN_CEGUEIRA";"IN_SURDEZ";"IN_DEFICIENCIA_AUDITIVA";"IN_SURDO_CEGUEIRA";"IN_DEFICIENCIA_FISICA";"IN_DEFICIENCIA_MENTAL";"IN_DEFICIT_ATENCAO";"IN_DISLEXIA";"IN_AUTISMO";"Q001";"Q002";"Q003";"Q005";"Q010";"Q011";"Q017"
1;1;1;1;514,3;508,1;511,1;624,2;7;842;3525904;"JUNDIAI";"SP";"";"";29;"M";1;1;1;0;0;0;1;0;0;0;0;0;0;"B";"I";"D";"C";"A";"A";"A"
1;1;1;1;468,7;575,4;568,7;503,9;7;480;2304400;"FORTALEZA";"CE";"";"";39;"F";1;1;2;0;0;0;0;0;1;0;0;0;0;"E";"C";"C";"A";"A";"D";"A"
1;1;1;1;442,2;593;422;437,8;7;667;5300108;"BRASILIA";"DF";"";"";22;"F";1;2;1;0;0;0;1;0;0;0;0;0;0;"H";"G";"J";"A";"A";"C";"A"
1;1;1;1;601,4;633,1;567;657,4;7;720;3122306;"DIVINOPOLIS";"MG";"";"";24;"M";1;1;3;1;0;0;0;0;0;0;0;0;0;"B";"F";"J";"C";"A";"D";"A"
1;1;1;1;372,2;395,3;426,2;364,1;7;292;2304400;"FORTALEZA";"CE";"";"";36;"F";1;1;2;0;0;1;0;0;0;0;0;0;0;"E";"E";"C";"A";"A";"A";"A"
1;1;1;1;403,3;589,5;537,2;406,9;7;560;2304400;"FORTALEZA";"CE";"";"";21;"F";1;2;1;0;0;0;0;0;1;0;0;0;0;"E";"G";"I";"A";"B";"B";"A"
1;1;1;1;472,3;533,4;474,6;432,7;7;440;2927408;"SALVADOR";"BA";"";"";31;"F";1;1;2;1;0;0;0;0;0;0;0;0;0;"C";"A";"E";"A";"A";"D";"A"
1;1;1;1;415,4;456,7;440,3;362,3;7;300;2927408;"SALVADOR";"BA";"";"";51;"M";1;1;3;0;1;0;0;0;1;0;0;0;0;"B";"E";"C";"A";"D";"D";"B"
1;1;1;1;432,8;529,2;418,3;404;7;320;3303500;"NOVA IGUACU";"RJ";"";"";49;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"B";"B";"B";"A";"D";"D";"D"
1;1;1;1;424,6;504,7;371,4;422,1;7;400;2910727;"EUNAPOLIS";"BA";"";"";39;"M";1;1;1;1;0;0;0;0;0;0;0;0;0;"B";"B";"D";"D";"A";"D";"A"
1;1;1;1;583,6;613,6;545,5;440,9;7;440;3548708;"SAO BERNARDO DO CAMPO";"SP";"";"";32;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"B";"E";"B";"A";"A";"D";"A"
1;1;1;1;484,9;574,5;318,7;399,1;7;460;2504009;"CAMPINA GRANDE";"PB";"";"";36;"M";1;2;1;0;0;0;0;0;1;0;0;0;0;"D";"C";"F";"A";"A";"A";"A"
1;1;1;1;368,4;457,5;500,4;381,3;7;280;2111300;"SAO LUIS";"MA";"";"";29;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"A";"E";"B";"A";"A";"D";"A"
1;1;1;1;452,2;621,9;555,7;514,1;7;566;2510808;"PATOS";"PB";"";"";22;"M";1;2;3;0;0;0;1;0;0;0;0;0;0;"B";"B";"B";"A";"D";"D";"D"
1;1;1;1;362,8;455,5;440,6;490,4;7;284;2408102;"NATAL";"RN";"";"";20;"M";1;1;3;0;0;0;1;0;0;0;0;0;0;"C";"D";"D";"A";"B";"B";"A"
1;1;1;1;387,2;396,7;338,6;383,3;7;200;3136702;"JUIZ DE FORA";"MG";"4";"1";23;"F";2;1;1;1;0;0;0;0;0;0;0;0;0;"B";"B";"B";"A";"A";"A";"A"
1;1;1;1;543,3;598,8;561,4;635,1;7;520;3304557;"RIO DE JANEIRO";"RJ";"";"";19;"F";1;2;3;0;0;0;0;0;0;0;1;0;0;"H";"G";"G";"B";"A";"B";"A"
1;1;1;1;538,5;632,9;588;532,5;7;700;2304400;"FORTALEZA";"CE";"";"";19;"M";1;2;3;0;0;0;0;0;1;0;0;0;0;"E";"H";"F";"C";"A";"A";"A"
1;1;1;1;472,6;578,7;447;423,3;7;575;3524402;"JACAREI";"SP";"";"";35;"F";1;1;1;0;0;0;0;0;0;0;1;1;0;"E";"B";"D";"C";"A";"D";"A"
1;1;1;1;545,6;570,1;552,1;479,5;7;560;2207702;"PARNAIBA";"PI";"";"";44;"M";1;1;2;1;0;0;0;0;0;0;0;0;0;"C";"D";"G";"A";"D";"D";"D"
1;1;1;1;523,4;557,8;613,9;461,5;7;740;2516201;"SOUSA";"PB";"";"";24;"F";1;1;3;1;0;0;0;0;0;0;0;0;0;"E";"F";"C";"A";"A";"A";"A"
1;1;1;1;490,4;492;508,5;592,8;7;520;2307304;"JUAZEIRO DO NORTE";"CE";"";"";16;"M";3;0;1;1;0;0;0;0;0;0;0;0;0;"E";"E";"D";"B";"A";"A";"A"
1;1;1;1;592,6;527,1;477,7;401,2;7;160;3510609;"CARAPICUIBA";"SP";"";"";41;"M";4;0;3;0;0;0;0;0;0;1;0;0;0;"E";"C";"B";"A";"A";"D";"D"
1;1;1;1;486,1;515,3;451,6;333,5;7;560;2507507;"JOAO PESSOA";"PB";"";"";18;"M";1;1;0;1;0;0;0;0;0;0;0;0;0;"C";"E";"C";"B";"D";"D";"A"
1;1;1;1;575,6;435,6;576,5;443,7;7;280;2504009;"CAMPINA GRANDE";"PB";"";"";22;"F";4;0;1;0;0;0;0;0;1;0;0;0;0;"I";"C";"C";"C";"A";"D";"A"
1;1;1;1;397,6;463,8;494,7;424,4;7;420;2408003;"MOSSORO";"RN";"";"";24;"F";1;1;2;0;0;0;0;0;1;0;0;0;0;"I";"H";"B";"D";"A";"D";"D"
1;1;1;1;404,7;471,3;469,8;368,7;7;360;2408102;"NATAL";"RN";"";"";29;"F";1;2;1;0;0;0;0;0;0;1;0;0;0;"B";"D";"C";"C";"A";"A";"A"
1;1;1;1;552,5;651,8;638,5;634,9;7;925;2609600;"OLINDA";"PE";"";"";22;"F";1;2;3;0;0;0;1;0;0;0;0;0;0;"C";"B";"E";"A";"B";"B";"A"
1;1;1;1;467,7;601,7;477;539,2;7;440;3550308;"SAO PAULO";"SP";"";"";36;"M";1;1;1;0;0;0;0;0;0;0;1;0;0;"B";"B";"F";"C";"A";"D";"A"
1;1;1;1;535,6;605,1;535,4;536;7;683;5002704;"CAMPO GRANDE";"MS";"";"";19;"F";1;1;1;0;0;0;1;0;0;0;0;0;0;"F";"G";"F";"A";"D";"A";"A"
1;1;1;1;570;650,4;651,4;555,7;7;400;3550308;"SAO PAULO";"SP";"";"";49;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"C";"C";"D";"D";"A";"D";"A"
1;1;1;1;506,5;526,5;530,6;421,5;7;320;5208707;"GOIANIA";"GO";"";"";47;"F";1;1;3;1;0;0;0;0;0;0;0;0;0;"E";"E";"I";"A";"D";"B";"A"
1;1;1;1;519,5;519;452,6;570,2;7;480;5300108;"BRASILIA";"DF";"";"";57;"M";1;1;1;0;1;0;0;0;0;0;0;0;0;"A";"B";"B";"A";"A";"D";"A"
1;1;1;1;426,1;428,6;394,3;354,7;7;400;3201308;"CARIACICA";"ES";"";"";27;"M";1;1;1;1;0;0;0;0;0;0;0;0;0;"B";"B";"C";"A";"A";"D";"A"
1;1;1;1;551,1;595,5;530,8;502,1;7;580;3550308;"SAO PAULO";"SP";"";"";42;"M";1;1;3;1;0;0;0;0;0;0;0;0;0;"G";"B";"C";"D";"A";"D";"A"
1;1;1;1;455,4;585,4;514,8;610,4;7;620;5208707;"GOIANIA";"GO";"";"";22;"M";1;1;3;1;0;0;0;0;0;0;0;0;0;"I";"E";"B";"D";"A";"D";"D"
1;1;1;1;675,9;664,6;565,1;728,5;7;800;4313409;"NOVO HAMBURGO";"RS";"";"";23;"F";1;2;1;0;0;0;0;0;0;0;1;0;0;"H";"H";"N";"A";"A";"B";"A"
1;1;1;1;578;607,7;556,8;573,1;7;840;3170206;"UBERLANDIA";"MG";"";"";23;"M";1;1;3;1;0;0;0;0;0;0;0;0;0;"B";"C";"C";"A";"A";"A";"A"
1;1;1;1;630,4;599,5;540,5;504,6;7;540;3302403;"MACAE";"RJ";"";"";36;"M";1;2;1;0;0;0;0;0;1;0;0;0;0;"C";"E";"D";"A";"A";"D";"A"
1;1;1;1;568,8;624,6;589;559,1;7;640;3513009;"COTIA";"SP";"";"";20;"F";1;2;3;0;0;0;0;0;1;0;0;0;0;"E";"B";"E";"A";"A";"A";"A"
1;1;1;1;671;720,3;675,7;761;7;900;5300108;"BRASILIA";"DF";"";"";27;"F";1;2;3;0;0;0;0;0;0;0;1;0;0;"G";"H";"M";"B";"A";"D";"A"
1;1;1;1;524,5;502,7;513,9;514,4;7;440;3548708;"SAO BERNARDO DO CAMPO";"SP";"2";"1";18;"M";2;1;3;0;0;0;0;0;1;0;0;0;0;"G";"E";"E";"A";"B";"A";"A"
1;1;1;1;528,3;655,5;536,3;627,4;7;500;3136702;"JUIZ DE FORA";"MG";"";"";57;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"B";"B";"J";"A";"C";"A";"A"
1;1;1;1;538,9;636,1;524,4;485,7;7;720;2927408;"SALVADOR";"BA";"";"";46;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"D";"C";"E";"B";"D";"D";"A"
1;1;1;1;550,5;618,7;539,1;371;7;520;2304400;"FORTALEZA";"CE";"2";"1";27;"M";2;1;5;1;0;0;0;0;0;0;0;0;0;"B";"B";"B";"A";"A";"D";"A"
1;1;1;1;572,3;571,8;568,4;449,4;7;420;3509502;"CAMPINAS";"SP";"";"";19;"M";1;1;2;0;0;0;0;0;1;0;0;0;0;"B";"B";"B";"A";"A";"D";"A"
1;1;1;1;436,7;512,9;475,8;515,9;7;360;3523404;"ITATIBA";"SP";"";"";28;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"B";"B";"D";"C";"A";"D";"A"
1;1;1;1;593;696,3;647,4;448,9;7;720;2611606;"RECIFE";"PE";"";"";25;"F";1;2;1;0;0;0;0;0;0;0;1;0;0;"G";"E";"P";"A";"C";"B";"A"
1;1;1;1;575,9;641,4;568,2;675,5;7;720;2211001;"TERESINA";"PI";"";"";19;"F";1;2;3;0;0;0;0;0;1;0;0;0;0;"E";"C";"B";"A";"A";"D";"D"
1;1;1;1;441,6;551,7;551,2;384,7;7;580;3304557;"RIO DE JANEIRO";"RJ";"";"";18;"M";3;0;2;0;0;0;0;0;1;0;0;0;0;"D";"D";"H";"A";"A";"D";"A"
1;1;1;1;431,7;514,8;485,2;418,9;7;300;3118601;"CONTAGEM";"MG";"";"";30;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"B";"D";"C";"A";"D";"A"
1;1;1;1;498;443,9;416,6;427,5;7;400;1200401;"RIO BRANCO";"AC";"";"";24;"F";1;1;5;0;0;0;0;0;1;0;0;0;0;"A";"A";"B";"D";"A";"D";"D"
1;1;1;1;475,5;541,4;561,5;510,1;7;640;3550605;"SAO ROQUE";"SP";"";"";23;"F";1;2;1;0;0;0;0;0;0;0;1;0;0;"F";"E";"I";"A";"C";"C";"A"
1;1;1;1;381,2;562,4;530,8;519,3;7;420;2408003;"MOSSORO";"RN";"";"";34;"M";1;2;3;0;0;0;0;0;1;0;0;0;0;"F";"E";"F";"B";"A";"A";"A"
1;1;1;1;542,7;570;484,1;534,9;7;667;4108304;"FOZ DO IGUACU";"PR";"";"";18;"M";1;1;1;0;0;0;1;0;0;0;0;0;0;"C";"C";"D";"A";"D";"A";"A"
1;1;1;1;441;584,1;533,9;407,8;7;340;2611606;"RECIFE";"PE";"";"";41;"F";1;1;3;1;0;0;0;0;0;0;0;0;0;"I";"I";"D";"A";"A";"D";"A"
1;1;1;1;469,3;527,6;553;560,1;7;400;3106200;"BELO HORIZONTE";"MG";"";"";20;"M";1;1;3;1;0;0;0;0;0;0;0;0;0;"E";"F";"E";"B";"A";"D";"D"
1;1;1;1;528;536,5;487,5;374,2;7;600;3543402;"RIBEIRAO PRETO";"SP";"";"";51;"F";1;1;2;1;0;0;0;0;0;0;0;0;0;"I";"I";"D";"A";"A";"D";"A"
1;1;1;1;450,2;523,2;501,2;349,7;7;320;4113700;"LONDRINA";"PR";"";"";23;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"E";"E";"B";"A";"A";"D";"A"
1;1;1;1;389,5;467,2;318,7;353,1;7;320;2927408;"SALVADOR";"BA";"";"";36;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"B";"B";"A";"D";"D";"D"
1;1;1;1;654,4;672,6;586,7;671,1;7;480;3304557;"RIO DE JANEIRO";"RJ";"2";"1";17;"M";2;1;1;0;0;0;0;0;0;0;1;0;0;"E";"E";"J";"B";"B";"B";"A"
1;1;1;1;425,4;631,6;567,1;336,6;7;460;5300108;"BRASILIA";"DF";"";"";37;"M";1;2;3;0;0;0;0;0;1;0;0;0;0;"C";"C";"C";"D";"D";"A";"D"
1;1;1;1;490,2;456,5;500,1;480,8;7;440;3529005;"MARILIA";"SP";"";"";20;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"E";"E";"F";"A";"B";"A";"A"
1;1;1;1;482,1;540;501,8;392,4;7;480;2408003;"MOSSORO";"RN";"";"";25;"F";1;1;3;1;0;0;0;0;0;0;0;0;0;"B";"B";"C";"A";"D";"D";"D"
1;1;1;1;410,5;593,6;562,9;424,7;7;616;3550308;"SAO PAULO";"SP";"";"";31;"F";1;1;1;0;0;0;1;0;0;0;0;0;0;"B";"B";"C";"A";"A";"D";"A"
1;1;1;1;499,7;609,9;517,5;516,6;7;580;5008305;"TRES LAGOAS";"MS";"";"";29;"M";1;1;1;1;0;0;0;0;0;0;0;0;0;"E";"C";"E";"A";"D";"A";"D"
1;1;1;1;563,9;594,3;370;571,5;7;440;2408102;"NATAL";"RN";"";"";25;"M";1;1;3;1;0;0;0;0;0;0;0;0;0;"A";"B";"B";"D";"A";"D";"D"
1;1;1;1;462,4;549,5;527,5;398,3;7;500;3106200;"BELO HORIZONTE";"MG";"2";"1";18;"F";2;1;1;1;0;0;0;0;0;0;0;0;0;"E";"E";"C";"A";"A";"A";"A"
1;1;1;1;547,5;639,8;532,8;448,2;7;560;1200401;"RIO BRANCO";"AC";"";"";27;"M";1;1;2;0;0;0;0;0;1;0;0;0;0;"I";"G";"C";"A";"A";"A";"A"
1;1;1;1;460,7;597,9;552,1;360,7;7;580;3550308;"SAO PAULO";"SP";"";"";29;"F";4;0;1;0;0;0;0;0;1;0;0;0;0;"I";"D";"G";"C";"A";"D";"A"
1;1;1;1;546,9;604,8;588,3;562;7;780;3529401;"MAUA";"SP";"";"";24;"M";1;1;3;1;0;0;0;0;0;0;0;0;0;"D";"C";"F";"A";"A";"A";"A"
1;1;1;1;409,1;459,9;526,8;487,1;7;680;1501402;"BELEM";"PA";"";"";29;"M";1;1;3;1;0;0;0;0;0;0;0;0;0;"I";"B";"B";"A";"A";"D";"A"
1;1;1;1;404,9;587,7;554,1;382,4;7;460;2927408;"SALVADOR";"BA";"";"";31;"M";1;1;2;0;0;0;0;0;1;0;0;0;0;"A";"C";"C";"A";"A";"D";"A"
1;1;1;1;623,9;617,2;586,3;516,4;7;640;2304400;"FORTALEZA";"CE";"";"";51;"M";1;2;3;1;0;0;0;0;0;0;0;0;0;"B";"B";"Q";"B";"A";"A";"A"
1;1;1;1;429,5;596,9;475,3;377,6;7;640;5103403;"CUIABA";"MT";"";"";16;"F";3;0;3;1;0;0;0;0;0;0;0;0;0;"C";"E";"B";"D";"D";"A";"D"
1;1;1;1;585,3;672,9;457,7;782,8;7;560;2304400;"FORTALEZA";"CE";"";"";22;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"F";"F";"B";"E";"A";"D";"A"
1;1;1;1;447,8;564,7;484,8;492,1;7;560;2507507;"JOAO PESSOA";"PB";"";"";19;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"C";"B";"C";"C";"A";"D";"A"
1;1;1;1;529,5;626,6;556,8;645,4;7;620;2408102;"NATAL";"RN";"";"";39;"M";1;2;3;0;1;0;0;0;0;0;0;0;0;"H";"H";"K";"A";"B";"C";"A"
1;1;1;1;589,3;625,5;539,7;484,6;7;400;3550308;"SAO PAULO";"SP";"2";"1";55;"M";2;1;2;0;0;0;0;0;1;0;0;0;0;"G";"F";"D";"A";"A";"D";"A"
1;1;1;1;537,6;545,1;523;435,8;7;360;3304557;"RIO DE JANEIRO";"RJ";"";"";19;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"E";"E";"G";"C";"A";"A";"A"
1;1;1;1;493,9;546,4;551;473,3;7;260;2304400;"FORTALEZA";"CE";"";"";21;"M";1;1;3;1;0;0;0;0;0;0;0;0;0;"E";"E";"B";"A";"D";"A";"D"
1;1;1;1;612,6;662,6;515,7;866;7;820;3550308;"SAO PAULO";"SP";"";"";53;"M";1;1;3;1;0;0;0;0;0;0;0;0;0;"C";"B";"B";"A";"A";"D";"A"
1;1;1;1;515,6;552,3;527,4;558,5;7;420;5103403;"CUIABA";"MT";"";"";38;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"C";"B";"J";"A";"A";"D";"A"
1;1;1;1;505,5;642,3;564,2;491,3;7;516;3305109;"SAO JOAO DE MERITI";"RJ";"";"";52;"M";1;2;3;0;0;0;1;0;0;0;0;0;0;"B";"C";"N";"A";"A";"D";"A"
1;1;1;1;607,8;576,3;448,1;588,1;7;520;2312908;"SOBRAL";"CE";"";"";30;"F";1;1;3;1;0;0;0;0;0;0;0;0;0;"G";"C";"C";"C";"A";"D";"A"
1;1;1;1;579,2;610,8;597,2;533,8;7;740;2927408;"SALVADOR";"BA";"4";"1";18;"F";2;2;1;0;0;0;0;0;0;0;1;0;0;"G";"H";"P";"B";"C";"C";"A"
1;1;1;1;431,1;541,4;448,6;398,3;7;360;4306106;"CRUZ ALTA";"RS";"";"";24;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"E";"G";"H";"B";"A";"B";"A"
1;1;1;1;473;613,5;568,7;479,6;7;480;3513801;"DIADEMA";"SP";"2";"1";17;"M";2;1;3;0;0;0;0;0;1;0;0;0;0;"D";"E";"G";"A";"D";"A";"A"
1;1;1;1;490,4;654,1;564,9;445,5;7;560;2408102;"NATAL";"RN";"";"";26;"M";1;1;2;0;0;0;0;0;1;0;0;0;0;"B";"C";"B";"A";"A";"D";"A"
1;1;1;1;407,6;455,7;494,7;536,1;7;520;3304557;"RIO DE JANEIRO";"RJ";"";"";20;"F";4;0;2;0;0;0;0;0;1;0;0;0;0;"H";"G";"C";"A";"A";"A";"A"
1;1;1;1;412,1;452,3;421;339,5;7;600;3550308;"SAO PAULO";"SP";"";"";38;"F";1;1;1;0;0;0;0;0;0;1;0;0;0;"E";"C";"B";"A";"A";"D";"A"
1;1;1;1;486,5;598,4;585,3;560,1;7;560;3529005;"MARILIA";"SP";"";"";33;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"I";"G";"D";"B";"A";"A";"D"
1;1;1;1;513,3;550,8;522,5;443,1;7;360;3301900;"ITABORAI";"RJ";"";"";53;"F";1;1;1;1;0;0;0;0;0;0;0;0;0;"B";"B";"B";"C";"A";"D";"A"
1;1;1;1;480,1;603,1;531,9;392,4;7;751;4208906;"JARAGUA DO SUL";"SC";"2";"1";17;"F";2;1;1;0;0;0;1;0;0;0;0;0;0;"E";"E";"D";"A";"A";"A";"A"
1;1;1;1;393,1;387,8;408;449,9;7;400;1400100;"BOA VISTA";"RR";"";"";19;"M";1;1;1;0;0;0;0;0;0;0;1;0;0;"C";"E";"F";"A";"A";"A";"B"
1;1;1;1;557,1;639,5;486,6;488,6;7;650;4314902;"PORTO ALEGRE";"RS";"";"";34;"M";1;2;3;0;0;0;0;0;0;0;1;1;0;"C";"B";"C";"D";"A";"D";"A"
1;1;1;1;629,4;594,9;624,9;766,6;7;680;3304557;"RIO DE JANEIRO";"RJ";"";"";19;"F";1;2;1;1;0;0;0;0;0;0;0;0;0;"H";"H";"M";"C";"D";"B";"B"
1;1;1;1;485,9;483,6;532,1;447,7;7;500;2111300;"SAO LUIS";"MA";"";"";33;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"E";"E";"G";"A";"A";"A";"A"
1;1;1;1;730,6;661,2;651,2;879,7;7;740;3304557;"RIO DE JANEIRO";"RJ";"4";"1";17;"M";2;2;1;0;0;0;0;0;0;0;1;0;0;"G";"H";"Q";"A";"C";"B";"A"
1;1;1;1;578,9;699,7;617,4;418,4;7;420;2928703;"SANTO ANTONIO DE JESUS";"BA";"";"";50;"M";1;2;3;0;0;0;0;0;1;0;0;0;0;"I";"I";"B";"A";"A";"A";"A"
1;1;1;1;458,5;555,7;533,1;431,2;7;875;2607901;"JABOATAO DOS GUARARAPES";"PE";"";"";34;"F";1;1;1;0;0;0;1;0;0;0;0;0;0;"B";"B";"D";"D";"A";"D";"A"
1;1;1;1;425,3;520,7;385,3;406,2;7;750;2925303;"PORTO SEGURO";"BA";"";"";19;"M";1;1;1;0;0;0;1;0;0;0;0;0;0;"H";"H";"I";"A";"A";"A";"A"
1;1;1;1;568,8;551,1;571,2;518,7;7;620;5103403;"CUIABA";"MT";"";"";19;"F";1;2;3;0;0;0;0;0;1;0;0;0;0;"I";"I";"C";"B";"B";"A";"A"
1;1;1;1;674,9;678,8;566,1;643,1;7;440;3136702;"JUIZ DE FORA";"MG";"";"";30;"M";1;2;1;0;0;0;0;0;0;0;1;0;0;"E";"C";"M";"A";"C";"B";"C"
1;1;1;1;546,5;510,9;495,4;373,4;7;520;2927408;"SALVADOR";"BA";"";"";34;"F";1;1;5;0;0;0;0;0;1;0;0;0;0;"E";"E";"D";"B";"A";"D";"A"
1;1;1;1;428,1;604,3;568,6;474,6;7;600;2931350;"TEIXEIRA DE FREITAS";"BA";"";"";25;"M";1;2;3;0;0;0;0;0;1;0;0;0;0;"F";"G";"C";"B";"A";"A";"A"
1;1;1;1;715,5;711,9;637,4;726,3;7;740;2611606;"RECIFE";"PE";"";"";30;"F";1;2;3;1;0;0;0;0;0;0;1;0;0;"B";"B";"I";"C";"B";"D";"A"
1;1;1;1;427;496,6;499,2;384,3;7;340;2927408;"SALVADOR";"BA";"";"";18;"M";1;2;3;0;0;0;0;0;0;0;1;0;0;"E";"C";"C";"A";"A";"A";"A"
1;1;1;1;384,4;547,3;379,2;459,8;7;380;5103403;"CUIABA";"MT";"";"";30;"F";1;1;3;1;0;0;0;0;0;0;0;0;0;"C";"E";"F";"C";"A";"D";"A"
1;1;1;1;428,8;477;410;376,6;7;320;4316907;"SANTA MARIA";"RS";"2";"1";23;"M";2;1;1;0;0;0;0;0;1;0;0;0;0;"C";"C";"C";"A";"A";"D";"D"
1;1;1;1;397,6;419;476,5;364,2;7;620;2111300;"SAO LUIS";"MA";"";"";21;"F";1;1;2;0;0;0;0;0;1;0;0;0;0;"E";"E";"B";"A";"D";"D";"D"
1;1;1;1;502,3;577;426,1;485,1;7;360;3170206;"UBERLANDIA";"MG";"";"";23;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"E";"E";"D";"B";"A";"A";"A"
1;1;1;1;572,2;608,9;545;334;7;480;3554102;"TAUBATE";"SP";"2";"1";21;"M";2;1;1;0;1;0;0;0;0;0;0;0;0;"E";"E";"E";"D";"A";"A";"A"
1;1;1;1;585,5;622,5;623,4;567,8;7;880;3136702;"JUIZ DE FORA";"MG";"4";"1";18;"F";2;2;1;0;0;0;0;0;0;0;1;0;0;"G";"G";"E";"A";"D";"D";"D"
1;1;1;1;545,4;645,9;590,3;637,6;7;720;4202404;"BLUMENAU";"SC";"";"";20;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"C";"B";"I";"A";"A";"A";"A"
1;1;1;1;657,2;702;615,1;723,3;7;875;4106902;"CURITIBA";"PR";"1";"1";18;"M";2;1;1;0;0;0;1;0;0;0;0;0;0;"G";"G";"Q";"A";"A";"A";"A"
1;1;1;1;431,4;484,4;515,1;425,1;7;500;3118601;"CONTAGEM";"MG";"";"";42;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"B";"A";"B";"A";"D";"D";"D"
1;1;1;1;657;713,4;634,7;714,5;7;660;3303302;"NITEROI";"RJ";"";"";47;"F";1;2;2;0;0;0;0;0;1;0;0;0;0;"A";"B";"M";"B";"B";"A";"A"
1;1;1;1;477,4;549,1;554,8;431,3;7;400;2910800;"FEIRA DE SANTANA";"BA";"";"";44;"F";1;1;1;1;0;0;0;0;0;0;0;0;0;"A";"A";"C";"A";"D";"B";"A"
1;1;1;1;648;663,8;601,5;694;7;700;3131307;"IPATINGA";"MG";"";"";22;"M";1;2;1;0;0;0;0;0;0;0;1;0;0;"E";"E";"I";"A";"A";"A";"A"
1;1;1;1;461,3;601,6;540,2;398,5;7;300;3201209;"CACHOEIRO DE ITAPEMIRIM";"ES";"";"";52;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"B";"C";"A";"A";"A";"A"
1;1;1;1;523,8;605,5;551,5;494,3;7;660;3548708;"SAO BERNARDO DO CAMPO";"SP";"2";"1";19;"F";2;1;4;1;0;0;0;0;0;0;0;0;0;"C";"C";"F";"E";"A";"A";"A"
1;1;1;1;457,6;612,3;518,4;390,4;7;360;3522208;"ITAPECERICA DA SERRA";"SP";"";"";21;"M";1;1;1;1;0;0;0;0;0;0;0;0;0;"A";"B";"E";"E";"A";"A";"A"
1;1;1;1;526,2;639,8;566,4;511,6;7;680;1200401;"RIO BRANCO";"AC";"";"";29;"M";1;1;2;0;0;0;0;0;1;0;0;0;0;"I";"B";"F";"C";"D";"D";"D"
1;1;1;1;453,8;598,4;389,2;391,9;7;300;3304557;"RIO DE JANEIRO";"RJ";"";"";58;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"I";"B";"C";"C";"A";"D";"A"
1;1;1;1;525,8;606,7;512,8;539,6;7;520;2408003;"MOSSORO";"RN";"";"";24;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"E";"D";"E";"A";"A";"D";"A"
1;1;1;1;579,3;628,3;620,6;801,8;7;380;3520509;"INDAIATUBA";"SP";"";"";17;"M";3;0;1;0;0;0;0;0;1;0;0;0;0;"D";"F";"D";"C";"A";"D";"A"
1;1;1;1;378,2;572,6;533,9;443,6;7;480;3550308;"SAO PAULO";"SP";"";"";43;"F";1;1;1;0;1;0;0;0;0;0;0;0;0;"B";"E";"E";"A";"D";"D";"D"
1;1;1;1;439,3;505,6;472,8;336,1;7;260;2304400;"FORTALEZA";"CE";"";"";18;"F";3;0;2;0;0;0;0;0;1;0;0;0;0;"I";"B";"B";"A";"D";"D";"A"
1;1;1;1;443,4;522,9;484,8;512,1;7;420;2304400;"FORTALEZA";"CE";"";"";19;"F";3;0;3;0;0;0;0;0;1;0;0;0;0;"C";"A";"B";"A";"A";"D";"A"
1;1;1;1;523;440,1;398,5;407,2;7;480;2611101;"PETROLINA";"PE";"";"";47;"F";4;0;1;0;0;0;0;0;1;0;0;0;0;"C";"C";"B";"A";"D";"D";"D"
