"TP_PRESENCA_CN";"TP_PRESENCA_CH";"TP_PRESENCA_LC";"TP_PRESENCA_MT";"NU_NOTA_CN";"NU_NOTA_CH";"NU_NOTA_LC";"NU_NOTA_MT";"TP_STATUS_REDACAO";"NU_NOTA_REDACAO";"CO_MUNICIPIO_RESIDENCIA";"NO_MUNICIPIO_RESIDENCIA";"SG_UF_RESIDENCIA";"TP_DEPENDENCIA_ADM_ESC";"TP_LOCALIZACAO_ESC";"NU_IDADE";"TP_SEXO";"TP_ST_CONCLUSAO";"TP_ESCOLA";"TP_COR_RACA";"IN_BAIXA_VISAO";"IN_CEGUEIRA";"IN_SURDEZ";"IN_DEFICIENCIA_AUDITIVA";"IN_SURDO_CEGUEIRA";"IN_DEFICIENCIA_FISICA";"IN_DEFICIENCIA_MENTAL";"IN_DEFICIT_ATENCAO";"IN_DISLEXIA";"IN_AUTISMO";"Q001";"Q002";"Q006";"Q024";"Q010";"Q025";"Q047"
1;1;1;1;406,1;607,9;562,2;493,5;1;540;3202108;"Ecoporanga";"ES";"";"";25;"M";3;1;3;0;0;0;0;0;1;0;0;0;0;"C";"D";"A";"A";"A";"A";"A"
1;1;1;1;480;436,9;421,7;434,4;1;440;4217204;"S<e3>o Miguel do Oeste";"SC";"";"";19;"M";1;1;1;1;0;0;0;0;0;0;0;0;0;"E";"D";"B";"B";"A";"B";"A"
1;1;1;1;662,8;667,2;636,7;817,6;1;700;4205407;"Florian<f3>polis";"SC";"4";"1";17;"M";2;3;1;0;0;0;0;0;1;0;0;0;0;"E";"G";"E";"B";"A";"B";"D"
1;1;1;1;470,9;510,8;444,6;386,9;1;480;2610707;"Paulista";"PE";"2";"1";20;"F";2;2;1;0;0;0;0;0;1;0;0;0;0;"C";"G";"E";"B";"B";"B";"A"
1;1;1;1;391,6;364,8;487,1;432;1;440;4313409;"Novo Hamburgo";"RS";"";"";18;"F";3;1;3;0;0;0;0;0;1;0;0;0;0;"C";"B";"C";"B";"A";"B";"A"
1;1;1;1;407,3;535,1;569,1;565,6;1;480;2914802;"Itabuna";"BA";"2";"1";18;"F";2;2;2;0;0;0;0;0;1;0;0;0;0;"H";"D";"C";"A";"A";"B";"A"
1;1;1;1;478;549,5;546,3;519,9;1;580;3304557;"Rio de Janeiro";"RJ";"";"";48;"M";1;1;1;0;0;0;1;0;0;0;0;0;0;"D";"C";"C";"B";"A";"B";"B"
1;1;1;1;522,2;596,3;555,6;374;1;800;3502804;"Ara<e7>atuba";"SP";"";"";33;"M";1;1;3;0;0;0;0;0;0;0;1;0;0;"H";"C";"F";"B";"B";"B";"A"
1;1;1;1;470,2;637,4;615,7;758,6;1;640;2927408;"Salvador";"BA";"";"";19;"F";1;1;2;0;0;0;0;0;1;0;0;0;0;"C";"E";"E";"B";"A";"B";"D"
1;1;1;1;399,5;427,7;397,4;402;1;440;2803609;"Laranjeiras";"SE";"";"";50;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"A";"B";"B";"A";"A";"A"
1;1;1;1;620,9;643,8;592,2;688,5;1;620;3106200;"Belo Horizonte";"MG";"";"";21;"F";1;1;1;0;0;0;1;0;0;0;0;0;0;"G";"G";"P";"E";"C";"B";"D"
1;1;1;1;408,1;429,1;417,1;412,2;1;400;5217302;"Piren<f3>polis";"GO";"2";"1";17;"M";2;2;3;1;0;0;0;0;0;0;0;0;0;"B";"B";"C";"B";"B";"B";"A"
1;1;1;1;390,2;485;469,3;549,3;1;540;2403608;"Extremoz";"RN";"";"";19;"M";1;1;3;0;0;0;1;0;0;0;0;0;0;"E";"E";"C";"A";"B";"B";"A"
1;1;1;1;464,6;428,7;493;411,3;1;520;3550308;"S<e3>o Paulo";"SP";"";"";23;"M";1;1;1;1;0;0;0;0;0;0;0;0;0;"C";"D";"C";"B";"A";"B";"A"
1;1;1;1;561,2;511;543,1;428,6;1;540;3509502;"Campinas";"SP";"4";"1";18;"F";2;3;1;0;0;0;0;0;0;0;1;0;0;"G";"F";"Q";"E";"C";"B";"D"
1;1;1;1;446,7;472,8;384,2;338,7;1;420;2608800;"Lajedo";"PE";"";"";43;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"A";"C";"A";"A";"B";"A"
1;1;1;1;600,8;562,2;528,4;441,6;1;820;3106200;"Belo Horizonte";"MG";"";"";18;"M";1;1;1;0;0;0;0;0;0;0;1;0;0;"F";"E";"I";"C";"C";"B";"A"
1;1;1;1;415,9;523,6;508,1;402,2;1;400;2111300;"S<e3>o Lu<ed>s";"MA";"";"";31;"M";1;1;3;0;0;1;0;0;0;0;0;0;0;"E";"B";"C";"A";"A";"A";"A"
1;1;1;1;411,5;560,1;521,5;583,1;1;520;2613206;"S<e3>o Jo<e3>o";"PE";"";"";27;"M";1;1;2;0;0;0;0;0;1;0;0;0;0;"B";"A";"B";"A";"A";"A";"A"
1;1;1;1;431,7;370,5;399,5;385,5;1;520;2504009;"Campina Grande";"PB";"";"";37;"M";1;1;3;0;0;0;1;0;0;0;0;0;0;"B";"B";"C";"A";"A";"A";"A"
1;1;1;1;416,9;428;436,1;377;1;360;3106200;"Belo Horizonte";"MG";"";"";53;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"H";"H";"E";"A";"A";"A";"A"
1;1;1;1;403,5;497;413,6;425,9;1;280;3530805;"Moji Mirim";"SP";"";"";39;"M";4;1;3;0;0;0;0;0;1;0;0;0;0;"A";"A";"C";"B";"A";"B";"A"
1;1;1;1;482,5;560,3;590,1;484,9;1;580;2914703;"Itaberaba";"BA";"";"";16;"M";3;1;3;1;0;0;1;0;1;0;0;0;0;"H";"E";"B";"B";"A";"B";"A"
1;1;1;1;476,9;535,3;508,1;427,4;1;520;4314902;"Porto Alegre";"RS";"";"";20;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"C";"D";"D";"C";"A";"B";"A"
1;1;1;1;454,9;530,6;554,9;528,6;1;540;5205901;"Corumba<ed>ba";"GO";"2";"1";17;"M";2;2;2;1;0;0;1;0;1;0;0;0;0;"C";"C";"B";"B";"A";"B";"A"
1;1;1;1;536,1;571,2;586,2;652;1;240;3549904;"S<e3>o Jos<e9> dos Campos";"SP";"";"";34;"M";4;1;1;0;0;0;0;0;1;0;0;0;0;"D";"F";"D";"B";"B";"B";"A"
1;1;1;1;424,4;526,5;526,9;415,5;1;520;2803609;"Laranjeiras";"SE";"2";"1";18;"M";2;2;3;0;0;0;0;0;1;0;0;0;0;"H";"C";"B";"A";"A";"A";"A"
1;1;1;1;372,4;493,8;389,2;388,6;1;466;4113700;"Londrina";"PR";"2";"1";17;"M";2;2;1;0;0;1;0;0;0;0;0;0;0;"E";"D";"H";"D";"C";"B";"A"
1;1;1;1;440,1;564;527,1;553,6;1;440;3545803;"Santa B<e1>rbara d'Oeste";"SP";"";"";18;"F";1;1;1;1;0;0;0;0;0;0;0;0;0;"B";"H";"B";"B";"B";"A";"A"
1;1;1;1;428,5;481,4;502,2;556,8;1;520;3509502;"Campinas";"SP";"";"";20;"F";3;1;3;0;0;0;0;0;0;0;1;0;0;"C";"E";"B";"B";"A";"A";"A"
1;1;1;1;666,9;676;647,4;689,1;1;900;3550308;"S<e3>o Paulo";"SP";"";"";22;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"F";"F";"N";"D";"B";"B";"D"
1;1;1;1;495,5;563,5;577,5;560,8;1;480;2608008;"Jata<fa>ba";"PE";"";"";16;"F";3;1;3;1;0;0;0;0;0;0;0;0;0;"B";"B";"B";"A";"A";"A";"A"
1;1;1;1;530,3;523,6;407;600,8;1;600;2507507;"Jo<e3>o Pessoa";"PB";"";"";15;"M";3;1;3;0;0;0;0;0;0;0;1;0;0;"F";"G";"O";"D";"C";"B";"D"
1;1;1;1;398,3;554,8;467,4;512,2;1;480;3555406;"Ubatuba";"SP";"";"";32;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"B";"B";"B";"B";"A";"B";"A"
1;1;1;1;647;645,7;660,6;775,1;1;640;3509502;"Campinas";"SP";"2";"1";17;"M";2;2;1;0;0;0;0;0;0;0;1;0;0;"F";"F";"J";"E";"B";"B";"A"
1;1;1;1;589,6;660,3;655,8;546,3;1;520;2604007;"Carpina";"PE";"";"";28;"M";1;1;1;1;0;0;0;0;0;0;0;0;0;"E";"D";"C";"B";"A";"B";"A"
1;1;1;1;398,2;456,3;535,9;508;1;520;2307601;"Limoeiro do Norte";"CE";"";"";19;"F";1;1;3;1;0;0;0;0;0;0;0;0;0;"C";"D";"B";"B";"A";"B";"A"
1;1;1;1;501,3;552,3;539,6;370,6;1;440;3522406;"Itapeva";"SP";"";"";23;"M";1;1;1;1;0;0;0;0;0;0;0;0;0;"C";"C";"C";"B";"B";"B";"A"
1;1;1;1;457,3;504,5;405,8;408,9;1;380;4107652;"Fazenda Rio Grande";"PR";"";"";46;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"E";"C";"B";"A";"A";"A";"A"
1;1;1;1;553,7;600,6;613,8;477,7;1;560;3203205;"Linhares";"ES";"";"";38;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"H";"D";"F";"C";"A";"B";"A"
1;1;1;1;455;495,4;495,1;439,9;1;300;4212304;"Paulo Lopes";"SC";"2";"1";19;"M";2;2;1;1;0;0;0;0;0;0;0;0;0;"C";"C";"C";"A";"B";"B";"A"
1;1;1;1;443,9;472,7;511,2;376,3;1;500;2403103;"Currais Novos";"RN";"";"";19;"M";3;1;0;1;0;0;0;0;0;0;0;0;0;"E";"E";"B";"B";"A";"A";"B"
1;1;1;1;434,9;521,7;515,5;394,3;1;540;3131307;"Ipatinga";"MG";"";"";26;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"D";"B";"G";"B";"B";"B";"A"
1;1;1;1;370,4;400;444,7;339,9;1;433;2927408;"Salvador";"BA";"";"";20;"M";3;1;1;0;0;1;0;0;0;0;0;0;0;"E";"E";"B";"B";"A";"B";"A"
1;1;1;1;455,3;482,7;523,8;465,4;1;420;2304400;"Fortaleza";"CE";"";"";46;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"B";"C";"B";"B";"A";"B";"A"
1;1;1;1;588,1;517,9;518,2;618,9;1;520;4307906;"Farroupilha";"RS";"";"";24;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"C";"C";"G";"C";"C";"A";"A"
1;1;1;1;585,4;612,9;603,5;540,3;1;700;2927408;"Salvador";"BA";"";"";16;"M";3;1;1;0;0;0;0;0;1;0;0;0;0;"E";"E";"E";"B";"A";"B";"E"
1;1;1;1;412,7;432,9;497,8;507,6;1;300;2304400;"Fortaleza";"CE";"2";"1";21;"F";2;2;4;0;0;0;0;0;1;0;0;0;0;"D";"E";"C";"A";"A";"B";"A"
1;1;1;1;536,4;564,3;579,9;497,3;1;500;4318804;"S<e3>o Louren<e7>o do Sul";"RS";"";"";26;"M";1;1;1;0;0;0;0;0;1;0;0;0;0;"C";"E";"C";"B";"A";"A";"A"
1;1;1;1;446,4;530,8;546,4;368,7;1;440;1701309;"Aragominas";"TO";"";"";20;"F";1;1;2;0;0;0;0;0;1;0;0;0;0;"D";"E";"B";"A";"A";"A";"A"
1;1;1;1;439,4;509,1;515,4;410;1;400;3200409;"Anchieta";"ES";"";"";21;"F";3;1;2;1;0;0;0;0;0;0;0;0;0;"F";"E";"F";"A";"A";"A";"A"
1;1;1;1;491,9;496,9;543,4;337,9;1;560;2405801;"Jo<e3>o C<e2>mara";"RN";"";"";16;"M";3;1;1;0;0;0;0;0;1;0;0;0;0;"F";"D";"G";"A";"B";"B";"A"
1;1;1;1;391,2;563;557,1;403,1;1;440;4317509;"Santo <c2>ngelo";"RS";"2";"1";42;"F";2;2;1;0;0;0;0;0;1;0;0;0;0;"B";"E";"B";"A";"A";"A";"A"
1;1;1;1;376,7;408,3;416,4;414,5;1;560;2929404;"S<e3>o Miguel das Matas";"BA";"";"";20;"M";1;1;2;0;0;0;0;0;1;0;0;0;0;"B";"B";"B";"A";"B";"B";"A"
1;1;1;1;670,3;714,6;636,4;628,8;1;820;5208707;"Goi<e2>nia";"GO";"";"";20;"F";1;1;2;0;0;0;0;0;0;0;1;0;0;"E";"D";"D";"A";"A";"B";"D"
1;1;1;1;463,6;441,7;358,8;395,5;1;460;5212501;"Luzi<e2>nia";"GO";"";"";18;"F";3;1;1;0;0;0;0;0;1;0;0;0;0;"H";"D";"B";"B";"B";"B";"B"
1;1;1;1;448;641,4;549,4;484,7;1;580;4106902;"Curitiba";"PR";"";"";34;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"A";"B";"C";"B";"A";"A";"A"
1;1;1;1;491,7;572,3;501;419,3;1;500;4315602;"Rio Grande";"RS";"";"";19;"M";1;1;1;0;0;0;0;0;0;0;0;1;0;"G";"G";"D";"B";"A";"B";"D"
1;1;1;1;401,8;371,7;430,9;503,9;1;184;2301901;"Barbalha";"CE";"";"";44;"F";3;1;3;0;0;1;0;0;0;0;0;0;0;"A";"A";"B";"A";"A";"A";"A"
1;1;1;1;412,2;500,7;416,8;390,1;1;520;1100205;"Porto Velho";"RO";"";"";23;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"C";"D";"B";"A";"A";"A";"A"
1;1;1;1;529,4;471,8;397,8;531,6;1;440;4203600;"Campos Novos";"SC";"";"";18;"M";1;1;1;1;0;0;0;0;0;0;0;0;0;"E";"G";"M";"D";"C";"B";"A"
1;1;1;1;464,4;601,1;551,8;471;1;620;4208203;"Itaja<ed>";"SC";"2";"1";18;"F";2;2;1;0;0;0;0;0;1;0;0;0;0;"G";"G";"J";"B";"B";"B";"A"
1;1;1;1;477,8;621,3;510,3;486,6;1;480;4213906;"Presidente Castello Branco";"SC";"";"";23;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"H";"C";"C";"B";"A";"B";"A"
1;1;1;1;715,1;650,8;625,5;838,1;1;950;3106200;"Belo Horizonte";"MG";"";"";20;"F";1;1;1;0;0;0;1;0;0;0;0;0;0;"E";"E";"F";"C";"C";"B";"D"
1;1;1;1;473,5;564,5;432,3;428,6;1;660;3550308;"S<e3>o Paulo";"SP";"2";"1";18;"M";2;2;2;0;0;0;1;0;0;0;0;0;0;"B";"C";"G";"B";"A";"B";"A"
1;1;1;1;414,5;429,7;467;469,8;1;280;2927408;"Salvador";"BA";"";"";57;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"H";"E";"B";"A";"A";"A";"A"
1;1;1;1;374,2;503,9;484,5;387,3;1;540;3305802;"Teres<f3>polis";"RJ";"";"";39;"F";1;1;1;0;0;0;1;0;0;0;0;0;0;"E";"C";"B";"A";"A";"A";"A"
1;1;1;1;421,7;488,8;559,4;387,2;1;600;5001102;"Aquidauana";"MS";"1";"1";17;"F";2;2;1;1;0;0;0;0;0;0;0;0;0;"D";"D";"E";"D";"B";"B";"A"
1;1;1;1;475,7;560,7;564,7;334,4;1;540;2111300;"S<e3>o Lu<ed>s";"MA";"";"";18;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"F";"E";"B";"B";"B";"B"
1;1;1;1;434;538,8;517,7;442;1;460;3518701;"Guaruj<e1>";"SP";"";"";59;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"A";"A";"C";"B";"A";"B";"A"
1;1;1;1;692,2;671,5;634,2;786,4;1;800;5208707;"Goi<e2>nia";"GO";"";"";19;"F";1;1;3;0;0;0;0;0;0;0;1;0;0;"E";"E";"F";"B";"A";"A";"C"
1;1;1;1;422,6;379,7;443,6;401,2;1;300;3516200;"Franca";"SP";"2";"1";17;"M";2;2;1;0;0;0;1;0;0;0;0;0;0;"E";"F";"F";"C";"C";"B";"A"
1;1;1;1;417,1;445,9;481,6;387,8;1;460;3170404;"Una<ed>";"MG";"";"";43;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"A";"C";"B";"B";"A";"B";"A"
1;1;1;1;389;525,1;558,4;562,4;1;580;3203908;"Nova Ven<e9>cia";"ES";"";"";18;"F";3;1;3;0;0;0;1;0;0;0;0;0;0;"E";"E";"G";"B";"C";"B";"A"
1;1;1;1;480,2;393,2;500,3;410,4;1;184;2304103;"Crate<fa>s";"CE";"";"";34;"F";3;1;1;0;0;1;0;0;0;0;0;0;0;"C";"C";"B";"A";"A";"A";"A"
1;1;1;1;460,3;477,6;455,7;369;1;440;2110302;"Santo Ant<f4>nio dos Lopes";"MA";"2";"2";18;"M";2;2;1;1;0;0;0;0;0;0;0;0;0;"G";"C";"I";"B";"A";"B";"A"
1;1;1;1;498,7;485,6;529,3;334,4;1;320;2507507;"Jo<e3>o Pessoa";"PB";"";"";36;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"F";"F";"I";"C";"B";"B";"A"
1;1;1;1;401,9;407,4;450,7;418,2;1;460;5107958;"Tangar<e1> da Serra";"MT";"2";"1";21;"M";2;2;3;0;0;0;0;0;1;0;0;0;0;"D";"D";"B";"B";"B";"A";"A"
1;1;1;1;367,2;352,3;475,9;447,2;1;480;2805505;"Po<e7>o Verde";"SE";"";"";16;"M";3;1;3;1;0;0;0;0;0;0;0;0;0;"B";"C";"B";"A";"A";"A";"A"
1;1;1;1;383,6;508,2;530,1;413,2;1;480;1721000;"Palmas";"TO";"";"";53;"M";1;1;2;0;0;0;1;0;0;0;0;0;0;"H";"H";"B";"B";"A";"B";"A"
1;1;1;1;442,9;500,3;541,2;483,6;1;380;3519303;"Ibat<e9>";"SP";"";"";16;"M";3;1;1;0;0;0;1;0;0;0;0;0;0;"B";"B";"D";"B";"B";"B";"A"
1;1;1;1;438,9;479,1;449,9;364,6;1;520;1709500;"Gurupi";"TO";"4";"1";17;"F";2;3;3;0;0;0;0;0;0;0;1;0;0;"F";"F";"N";"C";"C";"B";"D"
1;1;1;1;507,8;534,9;568,5;507,5;1;600;3525904;"Jundia<ed>";"SP";"";"";16;"F";3;1;3;0;0;0;0;0;0;0;1;0;0;"G";"E";"I";"D";"C";"B";"D"
1;1;1;1;543,3;583;550,4;608,6;1;600;2616209;"Vertentes";"PE";"";"";16;"F";3;1;3;0;0;0;0;0;1;0;0;0;0;"C";"D";"C";"B";"B";"B";"A"
1;1;1;1;626;663,7;616,8;649;1;540;3304557;"Rio de Janeiro";"RJ";"";"";21;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"C";"C";"C";"B";"B";"B";"A"
1;1;1;1;406,9;388,7;474,4;340;1;184;2704302;"Macei<f3>";"AL";"";"";18;"F";3;1;1;0;0;1;0;0;0;0;0;0;0;"D";"D";"C";"B";"A";"B";"A"
1;1;1;1;608,4;595,7;568,9;647,9;1;680;3136702;"Juiz de Fora";"MG";"2";"1";19;"F";2;2;2;0;0;0;0;0;0;0;1;0;0;"E";"E";"C";"A";"B";"A";"A"
1;1;1;1;444;351,9;425;494,9;1;580;1506807;"Santar<e9>m";"PA";"2";"1";21;"M";2;2;3;0;0;0;0;0;1;0;0;0;0;"E";"D";"B";"C";"A";"A";"A"
1;1;1;1;368,2;481,2;447,9;392,3;1;134;3522406;"Itapeva";"SP";"";"";31;"F";1;1;3;0;0;0;1;0;0;0;0;0;0;"A";"A";"A";"A";"A";"B";"A"
1;1;1;1;461,7;507,7;475;526,6;1;520;3171204;"Vespasiano";"MG";"";"";35;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"C";"C";"J";"B";"B";"B";"A"
1;1;1;1;527,6;554,4;526,9;553,7;1;540;3511102;"Catanduva";"SP";"";"";37;"M";1;1;4;0;0;0;0;0;1;0;0;0;0;"H";"B";"C";"B";"A";"B";"A"
1;1;1;1;417,3;532,3;490,1;413,9;1;520;2211001;"Teresina";"PI";"";"";24;"F";1;1;2;0;0;0;0;0;1;0;0;0;0;"B";"B";"B";"B";"A";"B";"A"
1;1;1;1;377,1;503,9;532,9;350,5;1;400;3304557;"Rio de Janeiro";"RJ";"";"";47;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"B";"B";"C";"B";"A";"B";"C"
1;1;1;1;416,1;494,7;425,8;453;1;280;3550308;"S<e3>o Paulo";"SP";"2";"1";18;"F";2;2;2;0;0;0;0;0;1;0;0;0;0;"E";"E";"E";"B";"B";"B";"A"
1;1;1;1;465,3;600,5;595,2;413,5;1;800;3548708;"S<e3>o Bernardo do Campo";"SP";"";"";15;"F";3;1;1;0;0;0;1;0;0;0;0;0;0;"E";"C";"H";"C";"B";"B";"A"
1;1;1;1;501,2;549,8;531,1;416,7;1;360;1200401;"Rio Branco";"AC";"";"";35;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"A";"B";"C";"A";"A";"A";"A"
1;1;1;1;458,4;380,2;385,4;432,1;1;440;3304557;"Rio de Janeiro";"RJ";"2";"1";20;"F";2;2;3;0;0;0;0;0;0;0;1;0;0;"H";"G";"F";"B";"A";"B";"C"
1;1;1;1;400,4;486,4;463;390;1;540;3205010;"Sooretama";"ES";"";"";18;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"D";"E";"B";"B";"A";"B";"A"
1;1;1;1;456,1;596,2;554,9;395,9;1;400;2307007;"Jaguaruana";"CE";"";"";21;"M";1;1;3;0;0;0;0;0;1;0;0;0;0;"D";"D";"B";"A";"A";"B";"A"
1;1;1;1;452,7;548,9;499,4;398;1;720;4301073;"Arroio do Padre";"RS";"";"";34;"M";4;1;1;1;0;0;0;0;0;0;0;0;0;"C";"C";"E";"B";"A";"A";"A"
1;1;1;1;423,1;476,8;408,8;418,9;1;400;3502705;"Apia<ed>";"SP";"";"";28;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"A";"B";"B";"B";"A";"B";"A"
1;1;1;1;438,3;596,1;526,9;366,1;1;640;3304904;"S<e3>o Gon<e7>alo";"RJ";"";"";17;"F";3;1;1;1;0;0;0;0;0;0;0;0;0;"E";"E";"E";"C";"A";"B";"A"
1;1;1;1;605,2;605,1;513,5;508,8;1;560;4208203;"Itaja<ed>";"SC";"2";"1";18;"M";2;2;1;0;0;0;0;0;1;0;0;0;0;"E";"G";"M";"E";"B";"B";"B"
1;1;1;1;522,7;572,5;518,8;361,5;1;640;3106200;"Belo Horizonte";"MG";"4";"1";18;"F";2;3;1;0;0;0;0;0;0;0;1;0;0;"F";"F";"L";"C";"B";"B";"D"
1;1;1;1;409,6;433,9;434,2;336,3;1;560;2911659;"Guajeru";"BA";"";"";39;"F";3;1;3;0;0;0;0;0;1;0;0;0;0;"B";"C";"B";"B";"A";"B";"A"
1;1;1;1;596,9;601,2;601,6;827;1;675;3547809;"Santo Andr<e9>";"SP";"";"";18;"M";1;1;1;0;0;0;0;0;0;0;0;1;0;"E";"G";"J";"C";"C";"B";"D"
1;1;1;1;419;423,1;451,6;398,2;1;800;2616407;"Vit<f3>ria de Santo Ant<e3>o";"PE";"";"";20;"M";1;1;1;0;0;0;0;0;0;0;1;1;0;"E";"G";"G";"B";"A";"B";"D"
1;1;1;1;509,8;642,4;585,8;650,9;1;480;2307650;"Maracana<fa>";"CE";"";"";29;"M";1;1;2;0;0;0;0;0;1;0;0;0;0;"E";"E";"D";"B";"B";"B";"A"
1;1;1;1;397,7;593,7;525,5;564,1;1;520;1501402;"Bel<e9>m";"PA";"";"";48;"M";4;1;3;1;0;0;0;0;0;0;0;0;0;"C";"C";"B";"A";"A";"A";"A"
1;1;1;1;546,3;563,4;525,6;467;1;880;5002704;"Campo Grande";"MS";"";"";18;"F";1;1;3;0;0;0;0;0;0;0;1;0;0;"G";"G";"H";"B";"A";"B";"B"
1;1;1;1;600,2;652,7;594,3;694,7;1;600;3550308;"S<e3>o Paulo";"SP";"";"";18;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"G";"F";"J";"B";"B";"B";"D"
1;1;1;1;536,5;590,4;546,7;461,6;1;817;1501402;"Bel<e9>m";"PA";"";"";22;"F";1;1;3;0;0;0;1;0;0;0;0;0;0;"E";"D";"B";"B";"A";"B";"D"
1;1;1;1;596,6;652,1;634;350,3;1;880;2504009;"Campina Grande";"PB";"4";"1";17;"F";2;3;1;0;0;0;1;0;0;0;0;0;0;"G";"G";"G";"B";"B";"B";"D"
1;1;1;1;582,3;644,9;632,7;698,7;1;720;5300108;"Bras<ed>lia";"DF";"";"";40;"F";1;1;3;0;0;0;1;0;0;0;0;0;0;"A";"B";"I";"B";"B";"B";"A"
1;1;1;1;465;411,3;387,1;541,5;1;416;3548906;"S<e3>o Carlos";"SP";"";"";40;"M";1;1;1;0;0;1;0;0;0;0;0;0;0;"G";"E";"I";"B";"B";"A";"D"
1;1;1;1;527,4;461,2;543,5;553,4;1;620;1100205;"Porto Velho";"RO";"";"";16;"F";3;1;3;1;0;0;0;0;0;0;0;0;0;"E";"E";"C";"A";"A";"A";"A"
1;1;1;1;489,4;551,5;576,4;509,4;1;840;3302403;"Maca<e9>";"RJ";"";"";18;"F";1;1;1;0;0;0;0;0;1;0;0;0;0;"G";"G";"C";"B";"B";"B";"E"
1;1;1;1;550,4;576,9;551,6;481,5;1;300;3530706;"Mogi Gua<e7>u";"SP";"";"";47;"M";4;1;1;0;0;0;0;0;1;0;0;0;0;"B";"G";"H";"B";"B";"B";"A"
1;1;1;1;563,6;598,5;619,8;597,4;1;700;5300108;"Bras<ed>lia";"DF";"2";"1";18;"F";2;2;1;0;0;0;0;0;1;0;0;0;0;"F";"F";"J";"B";"B";"B";"A"
1;1;1;1;620,8;398;513,9;596,4;1;720;3104601;"Astolfo Dutra";"MG";"";"";30;"F";1;1;1;0;0;0;0;0;0;0;1;0;0;"D";"C";"C";"B";"A";"B";"A"
1;1;1;1;652,3;638,9;582,9;729,1;1;940;3303302;"Niter<f3>i";"RJ";"";"";18;"F";1;1;1;0;0;0;0;0;0;0;1;0;0;"G";"G";"Q";"C";"C";"B";"E"
1;1;1;1;404,5;545,6;542,6;518,7;1;540;3509502;"Campinas";"SP";"";"";18;"F";1;1;1;1;0;0;0;0;0;0;0;0;0;"B";"C";"D";"C";"A";"B";"A"
1;1;1;1;591,8;614,1;568,6;368,7;1;540;1100106;"Guajar<e1>-Mirim";"RO";"";"";16;"F";3;1;2;0;0;0;0;0;1;0;0;0;0;"F";"E";"C";"B";"B";"B";"A"
1;1;1;1;650,7;677,5;635,7;769,3;1;900;4314902;"Porto Alegre";"RS";"";"";24;"F";1;1;1;0;0;0;0;0;0;0;1;0;0;"E";"G";"O";"C";"B";"B";"D"
1;1;1;1;692;624,9;619,3;764,2;1;680;5208707;"Goi<e2>nia";"GO";"4";"1";17;"F";2;3;1;0;0;0;0;0;0;0;1;0;0;"G";"G";"K";"B";"D";"B";"D"
1;1;1;1;443,2;522,4;560;368,3;1;600;5208806;"Goianira";"GO";"";"";45;"F";1;1;1;0;0;0;1;0;0;0;0;0;0;"E";"E";"G";"C";"B";"B";"A"
1;1;1;1;393,3;432,3;461,9;398,3;1;580;4305108;"Caxias do Sul";"RS";"";"";20;"M";1;1;1;0;0;0;1;0;0;0;0;0;0;"D";"E";"H";"B";"B";"B";"B"
1;1;1;1;508,3;595,7;564,8;564,6;1;650;3305802;"Teres<f3>polis";"RJ";"4";"1";18;"F";2;3;1;0;0;0;0;0;0;0;0;1;0;"F";"F";"O";"E";"C";"B";"D"
1;1;1;1;395;473,1;382;488,4;1;159;2615409;"Toritama";"PE";"";"";21;"M";3;1;1;0;0;1;0;0;0;0;0;0;0;"B";"B";"B";"B";"A";"A";"A"
1;1;1;1;562,5;540,5;466,1;528,5;1;560;2800308;"Aracaju";"SE";"";"";19;"M";1;1;3;1;0;0;0;0;0;0;0;0;0;"C";"E";"D";"B";"A";"B";"E"
1;1;1;1;472,7;594,1;529;464;1;780;2306306;"Itapag<e9>";"CE";"";"";18;"F";1;1;3;0;0;0;0;0;1;0;0;0;0;"D";"C";"C";"B";"A";"B";"A"
